dt;venuetype;venueid;revenue;
3/23/22;Pub;442;687,331555225;
11/5/22;Pub;442;960,607956699999;
2/5/23;Pub;894;1428,10036464;
8/25/22;Pub;443;359,37638184;
8/17/22;Pub;1344;906,130504050001;
8/6/22;Pub;1800;1582,0610494;
12/2/22;Pub;443;218,19280326;
5/24/22;Pub;442;240,151989175;
12/25/22;Pub;892;884,86079368;
2/4/23;Pub;1799;748,7081535;
10/4/22;Pub;1343;642,02331823;
12/21/22;Pub;892;232,8581036;
6/26/22;Pub;1799;846,040213455001;
3/15/22;Pub;892;849,93207814;
4/29/23;Pub;1344;3353,7243943;
3/16/22;Pub;443;622,49123283;
3/16/23;Pub;1343;326,27414533;
2/15/23;Pub;1343;389,42397991;
6/7/22;Pub;1343;642,02331823;
9/7/22;Pub;1344;937,376383500001;
7/5/22;Pub;444;150,98167548;
11/21/22;Pub;1800;510,342274;
6/12/22;Pub;892;1432,07733714;
8/9/22;Pub;1799;441,737810565;
2/10/23;Pub;1342;1145,34295893;
4/7/23;Pub;444;327,12696354;
3/26/23;Pub;442;819,829204425;
10/2/22;Pub;894;1058,76406344;
6/28/22;Pub;442;314,68191685;
12/9/22;Pub;1800;694,06549264;
1/1/23;Pub;893;1632,4519915;
6/8/22;Pub;892;302,71553468;
10/5/22;Pub;893;489,73559745;
9/17/22;Pub;894;1477,3452048;
6/6/22;Pub;893;445,2141795;
6/14/22;Pub;1343;399,94895234;
6/26/22;Pub;894;1428,10036464;
8/29/22;Pub;442;289,838607625;
8/31/22;Pub;893;445,2141795;
8/3/22;Pub;1799;351,892832145;
11/4/22;Pub;1798;404,08729235;
7/22/22;Pub;1343;673,59823552;
12/2/22;Pub;894;283,15783092;
9/28/22;Pub;1798;507,99545324;
5/21/22;Pub;894;1083,38648352;
3/24/23;Pub;1800;469,51489208;
8/8/22;Pub;894;492,4484016;
8/14/22;Pub;1344;3509,95379155;
6/13/22;Pub;893;445,2141795;
6/15/22;Pub;443;231,02767404;
10/16/22;Pub;1798;1454,71425246;
2/9/23;Pub;1799;486,660299775;
8/15/22;Pub;892;372,57296576;
5/22/22;Pub;1798;1362,35144278;
3/18/23;Pub;1342;4001,63033799001;
12/18/22;Pub;894;1354,2331044;
5/21/22;Pub;1344;3905,73493124999;
3/6/23;Pub;892;500,64492274;
12/25/22;Pub;1342;3902,65008228001;
12/14/22;Pub;1344;718,655227350001;
11/27/22;Pub;1343;1726,09547852;
3/4/22;Pub;442;1101,386708975;
5/10/22;Pub;1799;336,918669075;
8/20/22;Pub;1800;1959,71433216;
9/7/22;Pub;1343;452,57381449;
10/27/22;Pub;1800;367,44643728;
11/25/22;Pub;443;256,6974156;
6/5/22;Pub;1342;3860,22997269001;
11/20/22;Pub;1800;1500,40628556;
3/23/22;Pub;1344;2020,5668711;
11/28/22;Pub;1798;1015,99090648;
7/26/22;Pub;1343;431,52386963;
3/27/22;Pub;1343;2210,2442103;
3/6/23;Pub;893;474,8951248;
2/11/23;Pub;1342;4312,71114165001;
4/15/22;Pub;1800;1041,09823896;
12/8/22;Pub;1800;469,51489208;
8/12/22;Pub;442;314,68191685;
2/6/23;Pub;894;283,15783092;
11/17/22;Pub;1344;1301,91164375;
2/14/23;Pub;894;283,15783092;
4/6/22;Pub;1344;1364,40340265;
6/23/22;Pub;444;553,59947676;
9/16/22;Pub;1342;1725,08445666;
5/22/23;Pub;1798;450,26869719;
4/24/22;Pub;1799;1115,575148715;
9/14/22;Pub;1799;434,25072903;
6/11/22;Pub;442;1026,8567813;
1/4/23;Pub;893;311,64992565;
11/9/22;Pub;1799;202,151201445;
4/9/23;Pub;444;893,30824659;
1/24/23;Pub;1800;540,96281044;
2/17/23;Pub;1342;1357,44350688;
12/9/22;Pub;442;513,42839065;
9/17/22;Pub;1343;2178,66929301;
10/19/22;Pub;892;186,28648288;
7/4/22;Pub;1800;612,4107288;
11/22/22;Pub;1798;554,17685808;
7/31/22;Pub;893;1305,9615932;
1/24/23;Pub;892;360,93006058;
2/22/23;Pub;892;314,35843986;
6/20/22;Pub;894;270,84662088;
4/18/22;Pub;1344;1322,74223005;
3/10/22;Pub;892;1059,50437138;
2/12/23;Pub;1800;1673,92265872;
8/1/22;Pub;894;270,84662088;
8/29/22;Pub;1343;557,82353879;
6/4/22;Pub;444;1258,180629;
3/13/23;Pub;1343;1010,39735328;
6/16/22;Pub;1798;831,26528712;
11/12/22;Pub;894;1206,49858392;
2/11/23;Pub;1343;1989,21978927;
1/1/23;Pub;1798;1801,07478876;
7/1/22;Pub;893;578,77843335;
5/16/23;Pub;442;149,05985535;
9/17/22;Pub;892;1187,57632836;
4/16/23;Pub;894;1304,98826424;
4/26/23;Pub;1800;285,79167344;
1/31/23;Pub;444;478,10863902;
9/25/22;Pub;1798;1939,61900328;
4/1/22;Pub;893;934,94977695;
1/4/23;Pub;1798;380,99658993;
8/4/22;Pub;1798;565,72220929;
11/22/22;Pub;1799;441,737810565;
6/22/22;Pub;1342;1258,46325117;
4/15/22;Pub;443;314,45433411;
12/21/22;Pub;1799;232,099527585;
6/28/22;Pub;892;419,14458648;
10/18/22;Pub;1800;316,41220988;
8/18/22;Pub;1800;561,3765014;
5/22/22;Pub;893;1439,52584705;
10/31/22;Pub;1798;750,44782865;
8/23/22;Pub;1344;1083,1904876;
5/6/23;Pub;1798;1674,07592545;
1/10/23;Pub;443;211,77536787;
1/17/23;Pub;1799;299,4832614;
7/6/22;Pub;444;314,54515725;
9/4/22;Pub;1343;1926,06995469;
2/18/23;Pub;894;861,7847028;
11/4/22;Pub;444;327,12696354;
1/21/23;Pub;1342;3492,58902291001;
1/24/23;Pub;1799;247,073690655;
12/14/22;Pub;1342;1456,42376259;
2/23/23;Pub;893;430,37370685;
5/1/22;Pub;1800;1980,12802312;
9/4/22;Pub;1798;1593,25846698;
3/31/22;Pub;894;467,82598152;
4/6/23;Pub;442;264,9952984;
5/18/23;Pub;444;352,29057612;
8/19/22;Pub;443;295,20202794;
5/1/23;Pub;1799;344,40575061;
4/26/22;Pub;443;211,77536787;
1/26/23;Pub;442;298,1197107;
10/10/22;Pub;894;332,40267108;
6/25/22;Pub;893;2107,3471163;
3/15/23;Pub;893;415,5332342;
3/30/22;Pub;1343;1094,59713272;
7/12/22;Pub;1343;231,54939346;
4/15/23;Pub;894;1317,29947428;
4/3/23;Pub;894;270,84662088;
2/24/23;Pub;1799;381,841158285;
3/23/23;Pub;1342;1399,86361647;
12/17/22;Pub;1799;920,911028805001;
9/29/22;Pub;1342;1611,96416442;
6/26/22;Pub;442;944,045750549999;
9/20/22;Pub;443;243,86254482;
4/12/23;Pub;1800;295,99851892;
8/10/22;Pub;894;418,58114136;
8/17/22;Pub;443;243,86254482;
11/27/22;Pub;894;1169,5649538;
5/24/23;Pub;1344;656,16346845;
9/4/22;Pub;442;786,704792125;
5/6/23;Pub;444;1107,19895352;
6/11/22;Pub;1342;5288,37366222;
10/24/22;Pub;1343;557,82353879;
8/27/22;Pub;444;1547,56217367;
11/23/22;Pub;1342;834,26215527;
4/24/23;Pub;444;289,38154467;
4/23/22;Pub;1799;1242,85553481;
12/19/22;Pub;1342;1032,22266669;
4/4/23;Pub;1798;623,44896534;
3/28/22;Pub;1342;1824,06471237;
12/16/22;Pub;444;528,43586418;
4/25/23;Pub;894;283,15783092;
5/20/22;Pub;1344;1426,89516155;
10/17/22;Pub;443;237,44510943;
1/21/23;Pub;1800;1214,61461212;
1/26/23;Pub;1342;1258,46325117;
10/5/22;Pub;1800;469,51489208;
12/14/22;Pub;442;372,649638375;
3/5/22;Pub;444;2365,37958252;
8/22/22;Pub;893;667,82126925;
10/23/22;Pub;1800;1724,95688612;
3/5/23;Pub;892;1385,50571642;
12/15/22;Pub;894;209,29057068;
12/11/22;Pub;894;837,16228272;
6/4/22;Pub;893;2003,46380775;
6/2/22;Pub;1798;646,53966776;
9/19/22;Pub;443;295,20202794;
4/27/23;Pub;442;314,68191685;
12/31/22;Pub;894;1354,2331044;
12/6/22;Pub;444;163,56348177;
9/21/22;Pub;442;339,525226075;
3/20/22;Pub;1343;2841,7425561;
3/2/22;Pub;1800;1867,85272284;
2/10/23;Pub;892;419,14458648;
12/11/22;Pub;1800;1224,8214576;
9/6/22;Pub;892;326,00134504;
6/26/22;Pub;443;705,9178929;
9/16/22;Pub;894;504,75961164;
12/5/22;Pub;892;430,78749166;
7/19/22;Pub;894;172,35694056;
5/6/22;Pub;1799;539,06987052;
10/23/22;Pub;892;1164,290518;
10/26/22;Pub;892;256,14391396;
3/21/23;Pub;893;563,9379607;
7/28/22;Pub;1342;1555,4040183;
12/10/22;Pub;892;1560,14929412;
6/9/22;Pub;892;349,2871554;
11/14/22;Pub;1344;1020,6987287;
3/28/22;Pub;894;603,24929196;
5/5/22;Pub;444;339,70876983;
5/8/23;Pub;444;251,6361258;
3/10/22;Pub;444;993,96269691;
11/22/22;Pub;894;147,73452048;
4/11/23;Pub;894;357,02509116;
3/7/23;Pub;442;157,340958425;
3/26/22;Pub;893;2151,86853425;
5/18/23;Pub;892;314,35843986;
6/21/22;Pub;443;186,10562631;
10/14/22;Pub;1799;336,918669075;
8/28/22;Pub;1798;1108,35371616;
2/7/23;Pub;1799;277,022016795;
2/13/23;Pub;444;377,4541887;
10/13/22;Pub;1344;958,206969800001;
12/17/22;Pub;893;1825,37813595;
2/11/23;Pub;1800;1347,30360336;
1/5/23;Pub;444;440,36322015;
11/14/22;Pub;892;349,2871554;
6/29/22;Pub;443;179,68819092;
2/18/23;Pub;1343;1378,77138833;
5/4/22;Pub;443;352,95894645;
3/10/23;Pub;1800;357,2395918;
3/3/23;Pub;1342;1442,28372606;
10/29/22;Pub;443;866,35377765;
3/29/22;Pub;894;455,51477148;
7/29/22;Pub;894;295,46904096;
4/4/22;Pub;894;357,02509116;
1/6/23;Pub;1343;578,87348365;
9/5/22;Pub;442;372,649638375;
2/11/23;Pub;894;1440,41157468;
8/17/22;Pub;1798;473,35939961;
12/24/22;Pub;1798;1847,2561936;
11/28/22;Pub;1800;612,4107288;
1/25/23;Pub;1343;389,42397991;
5/12/22;Pub;1798;761,99317986;
8/23/22;Pub;1343;484,14873178;
11/16/22;Pub;442;273,276401475;
4/19/22;Pub;893;341,33087095;
5/20/22;Pub;442;356,087432225;
3/7/23;Pub;893;267,1285077;
9/27/22;Pub;1799;291,996179865;
4/20/23;Pub;1343;578,87348365;
8/24/22;Pub;1798;623,44896534;
5/21/23;Pub;893;1573,0901009;
8/12/22;Pub;1343;947,2475187;
7/14/22;Pub;894;418,58114136;
1/8/23;Pub;1343;1736,62045095;
5/13/22;Pub;1343;926,19757384;
1/18/23;Pub;894;73,86726024;
8/27/22;Pub;443;725,17019907;
4/17/22;Pub;443;782,92711758;
1/5/23;Pub;1798;658,08501897;
8/13/22;Pub;1343;1399,82133319;
9/6/22;Pub;894;418,58114136;
4/11/22;Pub;1344;1062,3599013;
7/17/22;Pub;1344;3364,13968745;
3/20/22;Pub;444;1321,08966045;
12/22/22;Pub;1343;652,54829066;
4/27/22;Pub;1343;505,19867664;
4/3/22;Pub;1343;2083,94454114;
10/31/22;Pub;1799;217,125364515;
10/29/22;Pub;1800;1469,78574912;
4/2/23;Pub;893;2018,3042804;
3/14/23;Pub;442;149,05985535;
11/11/22;Pub;1800;449,10120112;
4/30/23;Pub;894;1194,18737388;
4/21/22;Pub;1343;684,12320795;
11/12/22;Pub;444;792,65379627;
4/2/22;Pub;894;1551,21246504;
11/14/22;Pub;1800;704,27233812;
5/18/23;Pub;1798;819,71993591;
10/4/22;Pub;444;377,4541887;
4/9/22;Pub;1800;2755,84827960001;
4/3/22;Pub;1800;1735,1637316;
8/27/22;Pub;893;2122,18758895;
5/20/23;Pub;1798;1304,62468673;
7/7/22;Pub;442;447,17956605;
12/26/22;Pub;893;608,45937865;
3/8/23;Pub;442;231,8708861;
5/12/22;Pub;1342;1414,003653;
4/2/22;Pub;443;1187,22554715;
8/5/22;Pub;1800;408,2738192;
10/17/22;Pub;893;504,5760701;
4/4/22;Pub;892;442,43039684;
3/11/23;Pub;442;1059,9811936;
3/13/23;Pub;1342;1583,68409136;
1/16/23;Pub;1798;507,99545324;
1/14/23;Pub;443;872,77121304;
5/21/22;Pub;1800;1765,78426804;
4/22/22;Pub;892;523,9307331;
5/5/22;Pub;1800;581,79019236;
4/10/22;Pub;1800;1092,13246636;
5/13/23;Pub;892;1117,71889728;
12/23/22;Pub;442;571,396112175;
9/8/22;Pub;892;314,35843986;
4/27/23;Pub;892;291,0726295;
8/5/22;Pub;444;415,19960757;
4/11/23;Pub;1344;708,2399342;
7/4/22;Pub;1344;958,206969800001;
9/15/22;Pub;1799;374,35407675;
11/25/22;Pub;893;652,9807966;
10/30/22;Pub;1798;1523,98635972;
12/19/22;Pub;1799;366,866995215;
11/28/22;Pub;443;352,95894645;
1/17/23;Pub;1800;643,03126524;
4/21/23;Pub;442;339,525226075;
12/11/22;Pub;444;993,96269691;
11/28/22;Pub;893;623,2998513;
6/13/22;Pub;1343;705,17315281;
12/6/22;Pub;1798;461,8140484;
7/10/22;Pub;1342;4072,33052064001;
4/30/23;Pub;893;2137,0280616;
11/20/22;Pub;443;731,58763446;
6/17/22;Pub;1799;351,892832145;
1/29/23;Pub;444;742,32657111;
5/17/23;Pub;892;209,57229324;
4/23/22;Pub;443;969,03274389;
3/19/23;Pub;1344;4082,79491479999;
10/15/22;Pub;1799;1445,006736255;
3/10/22;Pub;1799;846,040213455;
7/9/22;Pub;1344;4009,88786275;
4/17/22;Pub;1344;3249,5714628;
2/20/23;Pub;892;442,43039684;
4/30/23;Pub;892;1455,3631475;
8/26/22;Pub;444;339,70876983;
6/21/22;Pub;1799;329,43158754;
11/26/22;Pub;1798;1650,98522303;
11/23/22;Pub;443;205,35793248;
5/16/23;Pub;893;638,14032395;
11/29/22;Pub;443;128,3487078;
4/28/22;Pub;1344;1447,72574785;
6/9/22;Pub;442;273,276401475;
3/8/23;Pub;443;154,01844936;
4/24/23;Pub;893;638,14032395;
4/16/23;Pub;1799;928,398110340001;
4/21/22;Pub;894;492,4484016;
3/11/23;Pub;1343;1726,09547852;
3/3/23;Pub;1800;622,61757428;
6/2/22;Pub;893;831,0664684;
1/3/23;Pub;1799;209,63828298;
3/12/23;Pub;1344;3312,0632217;
7/17/22;Pub;892;978,00403512;
5/20/23;Pub;894;874,09591284;
10/12/22;Pub;444;377,4541887;
9/30/22;Pub;444;465,52683273;
3/27/23;Pub;442;281,55750455;
2/27/23;Pub;443;320,8717695;
6/14/22;Pub;1800;602,20388332;
3/11/23;Pub;892;1373,86281124;
5/9/22;Pub;893;593,618906;
10/31/22;Pub;443;192,5230617;
6/6/22;Pub;894;221,60178072;
10/1/22;Pub;893;2018,3042804;
12/12/22;Pub;893;534,2570154;
3/4/22;Pub;443;802,17942375;
1/15/23;Pub;1800;1316,68306692;
6/28/22;Pub;1800;571,58334688;
4/10/22;Pub;1344;2999,6044272;
10/5/22;Pub;444;289,38154467;
4/5/22;Pub;1800;745,09972004;
7/3/22;Pub;1798;1570,16776456;
9/16/22;Pub;1343;589,39845608;
2/22/23;Pub;894;307,780251;
6/14/22;Pub;892;454,07330202;
8/6/22;Pub;1798;1373,89679399;
12/3/22;Pub;893;2522,8803505;
1/31/23;Pub;1799;359,37991368;
10/29/22;Pub;893;1543,4091556;
12/17/22;Pub;443;795,76198836;
11/8/22;Pub;1799;217,125364515;
3/20/23;Pub;892;430,78749166;
12/15/22;Pub;1799;441,737810565;
5/19/23;Pub;1799;269,53493526;
3/29/23;Pub;443;269,53228638;
3/29/22;Pub;1344;1447,72574785;
9/22/22;Pub;1343;536,77359393;
8/5/22;Pub;1342;1739,22449319;
10/13/22;Pub;1798;658,08501897;
10/7/22;Pub;893;578,77843335;
3/27/23;Pub;1344;1541,4633862;
6/26/22;Pub;1344;3895,3196381;
9/13/22;Pub;892;291,0726295;
3/10/23;Pub;444;226,47251322;
8/8/22;Pub;892;570,50235382;
4/11/22;Pub;1342;1442,28372606;
3/5/22;Pub;1342;9615,22484039996;
2/4/23;Pub;1344;3864,07375864999;
12/5/22;Pub;893;682,6617419;
1/15/23;Pub;1799;958,346436480001;
6/18/22;Pub;1800;1827,02534092;
10/10/22;Pub;1342;1230,18317811;
3/25/22;Pub;1798;969,80950164;
1/30/23;Pub;894;258,53541084;
12/13/22;Pub;1342;1046,36270322;
8/26/22;Pub;893;563,9379607;
6/26/22;Pub;1798;2182,07137869;
12/31/22;Pub;442;1192,4788428;
12/6/22;Pub;442;132,4976492;
9/17/22;Pub;1798;1535,53171093;
4/26/22;Pub;1344;979,037556100001;
5/25/22;Pub;442;364,3685353;
8/24/22;Pub;1799;359,37991368;
12/25/22;Pub;1344;2791,2985642;
9/9/22;Pub;443;378,62868801;
8/6/22;Pub;443;859,936342259999;
12/22/22;Pub;894;221,60178072;
7/28/22;Pub;1798;611,90361413;
11/22/22;Pub;1344;979,037556100001;
9/16/22;Pub;893;593,618906;
4/12/22;Pub;1344;1468,55633415;
4/5/23;Pub;1342;919,102374449999;
10/3/22;Pub;1800;765,513411;
7/5/22;Pub;1799;366,866995215;
8/22/22;Pub;442;438,898462975;
10/18/22;Pub;894;160,04573052;
2/25/23;Pub;894;1428,10036464;
5/9/22;Pub;444;339,70876983;
3/4/23;Pub;444;880,7264403;
2/10/23;Pub;894;258,53541084;
4/20/23;Pub;1342;1258,46325117;
8/9/22;Pub;893;504,5760701;
9/18/22;Pub;893;1736,33530005;
10/18/22;Pub;1798;323,26983388;
5/29/22;Pub;442;794,9858952;
5/21/22;Pub;1799;1332,70051323;
4/18/23;Pub;893;356,1713436;
5/2/22;Pub;893;534,2570154;
5/20/23;Pub;442;993,732369;
6/23/22;Pub;1798;669,63037018;
3/28/22;Pub;1799;539,06987052;
5/24/22;Pub;894;184,6681506;
4/10/23;Pub;1799;351,892832145;
3/29/23;Pub;1798;507,99545324;
10/13/22;Pub;443;308,03689872;
9/27/22;Pub;1344;906,130504050001;
3/1/22;Pub;1799;1340,187594765;
5/3/22;Pub;1342;1187,76306852;
7/25/22;Pub;1799;374,35407675;
11/18/22;Pub;1800;612,4107288;
9/29/22;Pub;892;279,42972432;
9/28/22;Pub;894;320,09146104;
5/18/22;Pub;443;308,03689872;
5/24/23;Pub;444;264,21793209;
2/25/23;Pub;1343;1399,82133319;
12/2/22;Pub;1344;1364,40340265;
1/7/23;Pub;1800;1694,33634968;
7/11/22;Pub;444;339,70876983;
1/26/23;Pub;893;430,37370685;
6/29/22;Pub;894;221,60178072;
10/16/22;Pub;1343;1462,97116777;
10/9/22;Pub;443;834,266600699999;
3/21/23;Pub;1343;578,87348365;
3/25/22;Pub;1800;1051,30508444;
5/14/23;Pub;894;911,02954296;
12/22/22;Pub;1344;1291,4963506;
4/25/23;Pub;893;445,2141795;
4/10/23;Pub;1798;796,62923349;
2/12/23;Pub;893;1469,20679235;
7/12/22;Pub;1342;1060,50273975;
5/4/23;Pub;1798;600,35826292;
7/5/22;Pub;1342;1018,08263016;
5/22/23;Pub;894;529,38203172;
9/14/22;Pub;1342;1315,02339729;
12/29/22;Pub;1799;426,763647495;
5/23/22;Pub;1344;1291,4963506;
11/17/22;Pub;893;593,618906;
10/14/22;Pub;1344;1208,1740054;
6/1/22;Pub;444;415,19960757;
1/30/23;Pub;442;364,3685353;
8/29/22;Pub;1799;277,022016795;
2/2/23;Pub;444;465,52683273;
12/22/22;Pub;444;478,10863902;
9/20/22;Pub;892;349,2871554;
5/30/22;Pub;1342;1767,50456625;
5/24/22;Pub;1799;277,022016795;
9/20/22;Pub;1343;463,09878692;
11/28/22;Pub;1799;389,32823982;
9/13/22;Pub;1344;770,7316931;
8/15/22;Pub;1798;877,44669196;
5/15/22;Pub;1799;920,911028805001;
6/25/22;Pub;1800;1673,92265872;
1/26/23;Pub;443;365,79381723;
4/8/23;Pub;443;628,90866822;
5/23/22;Pub;1798;473,35939961;
12/27/22;Pub;1800;540,96281044;
8/7/22;Pub;1343;1568,22089207;
8/25/22;Pub;1344;1510,21750675;
4/25/23;Pub;1799;314,45742447;
12/7/22;Pub;444;188,72709435;
5/13/23;Pub;1343;2178,66929301;
5/28/22;Pub;1344;3437,0467395;
9/23/22;Pub;893;667,82126925;
12/9/22;Pub;892;395,85877612;
3/20/23;Pub;442;322,963019925;
7/28/22;Pub;1344;916,545797200001;
12/18/22;Pub;1344;3562,0302573;
11/11/22;Pub;893;430,37370685;
8/16/22;Pub;894;221,60178072;
9/23/22;Pub;1800;489,92858304;
4/14/23;Pub;894;196,97936064;
12/7/22;Pub;1798;542,63150687;
6/15/22;Pub;1799;299,4832614;
6/25/22;Pub;892;1292,36247498;
5/17/23;Pub;894;172,35694056;
1/27/23;Pub;1344;1187,3434191;
5/9/23;Pub;1344;958,206969800001;
12/27/22;Pub;1799;321,944506005;
4/25/23;Pub;1344;916,545797200001;
6/29/22;Pub;1798;427,17799477;
10/15/22;Pub;1344;4020,3031559;
5/4/23;Pub;1342;1414,003653;
6/19/22;Pub;1342;4439,97147042;
9/30/22;Pub;1799;404,30240289;
8/16/22;Pub;892;558,85944864;
9/3/22;Pub;1798;1027,53625769;
9/10/22;Pub;444;880,7264403;
12/29/22;Pub;1344;947,791676650001;
5/5/23;Pub;1344;1364,40340265;
7/21/22;Pub;1798;288,63378025;
12/26/22;Pub;444;264,21793209;
3/11/23;Pub;444;943,63547175;
3/10/23;Pub;1798;565,72220929;
4/22/22;Pub;894;603,24929196;
5/14/22;Pub;1342;4538,95172613001;
4/27/22;Pub;1344;1072,77519445;
2/24/23;Pub;894;332,40267108;
9/2/22;Pub;1343;673,59823552;
7/27/22;Pub;442;314,68191685;
3/13/22;Pub;1799;1737,00291612;
4/7/23;Pub;1344;1395,6492821;
5/15/22;Pub;1800;1786,197959;
12/5/22;Pub;1800;449,10120112;
7/3/22;Pub;1800;1663,71581324;
5/30/22;Pub;442;347,80632915;
10/6/22;Pub;442;306,400813775;
3/30/23;Pub;442;215,30867995;
6/15/22;Pub;442;289,838607625;
10/28/22;Pub;1343;715,69812524;
2/18/23;Pub;444;830,39921514;
12/13/22;Pub;893;385,8522889;
2/10/23;Pub;893;385,8522889;
3/8/22;Pub;1798;1477,80495488;
9/30/22;Pub;443;218,19280326;
3/28/23;Pub;444;239,05431951;
9/13/22;Pub;1798;380,99658993;
1/30/23;Pub;1798;842,81063833;
12/26/22;Pub;1343;557,82353879;
3/19/23;Pub;893;1602,7710462;
3/6/22;Pub;1343;3473,2409019;
11/18/22;Pub;894;406,26993132;
3/3/22;Pub;893;2122,18758895;
8/23/22;Pub;1799;359,37991368;
1/2/23;Pub;443;404,29842957;
3/25/22;Pub;893;1023,99261285;
5/11/23;Pub;1344;1312,3269369;
11/6/22;Pub;1344;3332,893808;
3/17/23;Pub;1799;389,32823982;
5/3/23;Pub;1798;334,81518509;
9/29/22;Pub;443;198,94049709;
4/4/22;Pub;893;712,3426872;
1/3/23;Pub;1343;505,19867664;
12/28/22;Pub;894;295,46904096;
6/2/22;Pub;894;381,64751124;
4/11/22;Pub;1800;704,27233812;
9/21/22;Pub;1344;895,715210900001;
11/19/22;Pub;1343;1936,59492712;
3/8/23;Pub;444;452,94502644;
7/15/22;Pub;1343;557,82353879;
8/10/22;Pub;1799;217,125364515;
1/9/23;Pub;893;816,22599575;
1/8/23;Pub;443;667,41328056;
5/6/22;Pub;892;326,00134504;
12/9/22;Pub;1342;1597,82412789;
4/30/23;Pub;1344;2718,39151215;
7/25/22;Pub;893;474,8951248;
5/14/23;Pub;893;2003,46380775;
2/8/23;Pub;1798;427,17799477;
8/23/22;Pub;894;160,04573052;
10/30/22;Pub;1344;2978,7738409;
12/19/22;Pub;893;563,9379607;
8/13/22;Pub;894;1268,05463412;
1/10/23;Pub;1800;591,99703784;
12/18/22;Pub;443;641,743539;
10/7/22;Pub;1344;1229,0045917;
5/18/22;Pub;892;337,64425022;
5/20/22;Pub;893;578,77843335;
11/14/22;Pub;443;275,94972177;
10/12/22;Pub;1798;588,81291171;
3/27/23;Pub;894;357,02509116;
5/6/23;Pub;1800;1398,33783076;
1/22/23;Pub;1344;3426,63144635;
5/30/22;Pub;1799;561,531115125;
5/16/22;Pub;894;270,84662088;
2/21/23;Pub;892;360,93006058;
4/30/22;Pub;1342;4581,37183572;
11/2/22;Pub;1800;387,86012824;
10/28/22;Pub;1344;1031,11402185;
2/15/23;Pub;444;515,85405789;
11/13/22;Pub;444;1094,61714723;
10/25/22;Pub;442;165,6220615;
5/22/23;Pub;1799;486,660299775;
7/19/22;Pub;443;198,94049709;
4/22/23;Pub;442;745,29927675;
3/4/23;Pub;1800;785,927101960001;
3/12/23;Pub;894;1120,32011364;
9/1/22;Pub;1800;581,79019236;
6/29/22;Pub;442;306,400813775;
3/3/22;Pub;1800;1704,54319516;
10/2/22;Pub;1344;2989,18913405;
4/16/22;Pub;1343;2894,36741825;
12/21/22;Pub;1343;442,04884206;
3/8/23;Pub;894;209,29057068;
8/1/22;Pub;443;160,43588475;
2/21/23;Pub;893;474,8951248;
10/3/22;Pub;443;250,27998021;
4/24/23;Pub;1800;581,79019236;
4/26/22;Pub;1342;1541,26398177;
10/25/22;Pub;1342;904,962337919999;
5/13/22;Pub;1342;1428,14368953;
6/9/22;Pub;1799;456,711973635;
8/4/22;Pub;443;320,8717695;
2/18/23;Pub;1799;1295,265105555;
1/17/23;Pub;894;270,84662088;
3/23/22;Pub;1343;1252,47171917;
9/17/22;Pub;893;2018,3042804;
7/8/22;Pub;444;591,34489563;
4/2/22;Pub;444;1421,74411077;
4/8/22;Pub;444;515,85405789;
3/3/23;Pub;443;275,94972177;
11/2/22;Pub;444;339,70876983;
3/29/22;Pub;1343;631,4983458;
3/24/22;Pub;443;468,47278347;
3/16/22;Pub;1800;928,82293868;
11/22/22;Pub;442;248,43309225;
2/17/23;Pub;1799;426,763647495;
8/21/22;Pub;1342;3351,18865761001;
5/4/23;Pub;1800;632,82441976;
9/29/22;Pub;1798;761,99317986;
8/8/22;Pub;1342;1385,72357994;
7/16/22;Pub;444;1069,45353465;
5/27/22;Pub;1800;643,03126524;
12/4/22;Pub;892;1606,72091484;
12/13/22;Pub;444;226,47251322;
10/4/22;Pub;894;332,40267108;
11/23/22;Pub;442;347,80632915;
6/6/22;Pub;892;395,85877612;
9/30/22;Pub;893;385,8522889;
1/16/23;Pub;1343;399,94895234;
11/21/22;Pub;893;385,8522889;
4/9/23;Pub;1798;1731,8026815;
4/22/23;Pub;1800;1081,92562088;
1/27/23;Pub;443;404,29842957;
3/1/22;Pub;1800;1857,64587736;
7/14/22;Pub;444;465,52683273;
6/14/22;Pub;894;283,15783092;
5/25/22;Pub;1344;968,622262950001;
5/22/22;Pub;892;1117,71889728;
7/11/22;Pub;1344;1176,92812595;
5/17/23;Pub;1342;1258,46325117;
7/7/22;Pub;1800;612,4107288;
11/1/22;Pub;1800;479,72173756;
5/18/22;Pub;894;283,15783092;
3/11/22;Pub;443;731,58763446;
4/12/23;Pub;1799;306,970342935;
10/3/22;Pub;1344;1749,7692492;
11/26/22;Pub;1344;3645,3526025;
5/7/23;Pub;893;1840,2186086;
9/14/22;Pub;893;222,60708975;
3/10/23;Pub;893;534,2570154;
11/30/22;Pub;1800;347,03274632;
9/15/22;Pub;1343;515,72364907;
3/23/22;Pub;444;541,01767047;
11/19/22;Pub;443;776,50968219;
3/27/22;Pub;892;1152,64761282;
10/11/22;Pub;443;211,77536787;
9/9/22;Pub;1342;1300,88336076;
2/5/23;Pub;444;981,38089062;
6/18/22;Pub;1342;4298,57110512;
2/26/23;Pub;1798;1985,80040812;
2/26/23;Pub;892;919,78950922;
1/7/23;Pub;1798;1362,35144278;
3/25/23;Pub;443;641,743539;
