dt,venuetype,venueid,revenue
2022-07-01,apartment,950,659.17
2022-07-01,apartment,951,786.08
2022-07-01,apartment,952,598.74
2022-07-01,apartment,953,523.45
2022-07-01,apartment,955,577.72
2022-07-01,apartment,957,451.74
2022-07-01,apartment,958,786.36
2022-07-01,apartment,959,358.52
2022-07-01,apartment,962,813.04
2022-07-01,apartment,963,1029.79
2022-07-01,apartment,964,388.4
2022-07-01,apartment,965,615.6
2022-07-01,apartment,967,350.16
2022-07-01,apartment,969,415.89
2022-07-01,apartment,970,396.77
2022-07-01,apartment,971,659.17
2022-07-01,apartment,972,438.59
2022-07-01,apartment,974,1023.4
2022-07-01,apartment,977,602.34
2022-07-01,apartment,979,717.05
2022-07-01,apartment,980,734.93
2022-07-01,apartment,983,760.07
2022-07-01,apartment,984,417.08
2022-07-01,apartment,985,577.72
2022-07-01,apartment,988,372.87
2022-07-01,apartment,989,364.5
2022-07-01,apartment,990,798.31
2022-07-01,apartment,991,617.5
2022-07-01,apartment,992,617.5
2022-07-01,apartment,993,779.19
2022-07-01,apartment,994,661.06
2022-07-01,apartment,995,890.74
2022-07-01,apartment,997,788.75
2022-07-01,apartment,999,779.19
2022-07-01,apartment,1000,1216.94
2022-07-01,apartment,1003,558.78
2022-07-01,apartment,1006,661.06
2022-07-01,apartment,1009,370.48
2022-07-01,apartment,1010,831.78
2022-07-01,apartment,1011,659.17
2022-07-01,apartment,1012,861.84
2022-07-01,apartment,1013,400.35
2022-07-01,apartment,1014,415.89
2022-07-01,apartment,1019,689.56
2022-07-01,apartment,1020,415.89
2022-07-01,apartment,1023,364.5
2022-07-01,apartment,1024,393.18
2022-07-01,apartment,1025,709.88
2022-07-01,apartment,1026,617.5
2022-07-01,apartment,1027,487.59
2022-07-01,apartment,1031,1023.4
2022-07-01,apartment,1034,1003.9
2022-07-01,apartment,1036,615.6
2022-07-01,apartment,1037,415.89
2022-07-01,apartment,1038,639.37
2022-07-01,apartment,1040,715.99
2022-07-01,apartment,1041,798.31
2022-07-01,apartment,1044,825.85
2022-07-01,apartment,1045,417.08
2022-07-01,apartment,1046,1018.39
2022-07-01,apartment,1047,705.1
2022-07-01,apartment,1050,608.03
2022-07-01,apartment,1051,354.94
2022-07-01,apartment,1052,1151.58
2022-07-01,apartment,1053,628.86
2022-07-01,apartment,1055,813.04
2022-07-01,apartment,1056,634.54
2022-07-01,apartment,1057,608.03
2022-07-01,apartment,1064,399.16
2022-07-01,apartment,1069,350.16
2022-07-01,apartment,1073,615.6
2022-07-01,apartment,1074,660.88
2022-07-01,apartment,1076,615.6
2022-07-01,apartment,1078,659.17
2022-07-01,apartment,1079,415.89
2022-07-01,apartment,1080,573.93
2022-07-01,apartment,1082,393.18
2022-07-01,apartment,1083,645.69
2022-07-01,apartment,1085,602.34
2022-07-01,apartment,1086,415.89
2022-07-01,apartment,1090,632.65
2022-07-01,apartment,1091,767.24
2022-07-01,apartment,1092,380.04
2022-07-01,apartment,1093,1132.16
2022-07-01,apartment,1095,973.6
2022-07-01,apartment,1096,415.89
2022-07-01,apartment,1098,415.89
2022-07-01,apartment,1100,784.18
2022-07-01,apartment,1101,1000.12
2022-07-01,apartment,1102,1499.25
2022-07-01,apartment,1103,798.31
2022-07-01,apartment,1104,729.0
2022-07-01,apartment,1105,700.32
2022-07-01,apartment,1108,388.4
2022-07-01,apartment,1109,776.8
2022-07-01,apartment,1110,634.54
2022-07-01,apartment,1111,415.89
2022-07-01,apartment,1112,734.93
2022-07-01,apartment,1114,740.95
2022-07-01,apartment,1120,362.11
2022-07-01,apartment,1126,388.4
2022-07-01,apartment,1127,818.59
2022-07-01,apartment,1129,615.6
2022-07-01,apartment,1131,988.75
2022-07-01,apartment,1132,700.32
2022-07-01,apartment,1133,748.12
2022-07-01,apartment,1134,400.35
2022-07-01,apartment,1135,831.78
2022-07-01,apartment,1137,784.18
2022-07-01,apartment,1139,831.78
2022-07-01,apartment,1141,617.5
2022-07-01,apartment,1142,396.77
2022-07-01,apartment,1143,659.17
2022-07-01,apartment,1144,487.59
2022-07-01,apartment,1145,393.18
2022-07-01,apartment,1146,570.14
2022-07-01,apartment,1149,786.36
2022-07-01,apartment,1150,788.75
2022-07-01,apartment,1152,396.77
2022-07-01,apartment,1153,625.07
2022-07-01,apartment,1154,786.36
2022-07-01,apartment,1156,362.11
2022-07-01,apartment,1157,615.6
2022-07-01,apartment,1158,632.65
2022-07-01,apartment,1159,933.82
2022-07-01,apartment,1160,415.89
2022-07-01,apartment,1163,602.34
2022-07-01,apartment,1164,463.69
2022-07-01,apartment,1165,583.4
2022-07-01,apartment,1167,829.64
2022-07-01,apartment,1170,926.81
2022-07-01,apartment,1173,813.04
2022-07-01,apartment,1176,989.53
2022-07-01,apartment,1177,374.06
2022-07-01,apartment,1178,788.75
2022-07-01,apartment,1179,362.11
2022-07-01,apartment,1180,615.6
2022-07-01,apartment,1181,358.52
2022-07-01,apartment,1182,351.35
2022-07-01,apartment,1183,973.6
2022-07-01,apartment,1184,784.18
2022-07-01,apartment,1185,659.17
2022-07-01,apartment,1186,463.69
2022-07-01,apartment,1187,388.4
2022-07-01,apartment,1188,659.17
2022-07-01,apartment,1189,352.55
2022-07-01,apartment,1191,350.16
2022-07-01,apartment,1194,362.11
2022-07-01,apartment,1195,602.34
2022-07-01,apartment,1198,556.88
2022-07-01,apartment,1199,1015.82
2022-07-01,apartment,1200,700.32
2022-07-01,apartment,1201,798.31
2022-07-01,apartment,1202,399.16
2022-07-01,apartment,1203,415.89
2022-07-01,apartment,1205,661.06
2022-07-01,apartment,1206,700.32
2022-07-01,apartment,1209,1029.79
2022-07-01,apartment,1210,463.69
2022-07-01,apartment,1214,760.07
2022-07-01,apartment,1215,354.94
2022-07-01,apartment,1216,573.93
2022-07-01,apartment,1218,748.12
2022-07-01,apartment,1221,614.27
2022-07-01,apartment,1223,451.74
2022-07-01,apartment,1224,1047.47
2022-07-01,apartment,1227,729.0
2022-07-01,apartment,1230,831.78
2022-07-01,apartment,1231,608.03
2022-07-01,apartment,1233,767.24
2022-07-01,apartment,1235,369.28
2022-07-01,apartment,1238,776.8
2022-07-01,apartment,1239,562.57
2022-07-01,apartment,1242,1076.66
2022-07-01,apartment,1243,554.99
2022-07-01,apartment,1244,632.65
2022-07-01,apartment,1245,798.31
2022-07-01,apartment,1246,1209.85
2022-07-01,apartment,1247,579.61
2022-07-01,apartment,1249,380.04
2022-07-01,apartment,1250,358.52
2022-07-01,apartment,1251,634.54
2022-07-01,apartment,1254,562.57
2022-07-01,apartment,1256,660.88
2022-07-01,apartment,1257,494.76
2022-07-01,apartment,1260,760.07
2022-07-01,apartment,1264,350.16
2022-07-01,apartment,1265,724.22
2022-07-01,apartment,1268,695.16
2022-07-01,apartment,1269,587.19
2022-07-01,apartment,1272,362.11
2022-07-01,apartment,1273,521.06
2022-07-01,apartment,1275,393.18
2022-07-01,apartment,1276,724.22
2022-07-01,apartment,1278,659.17
2022-07-01,apartment,1352,409.39
2022-07-01,apartment,1358,853.44
2022-07-01,apartment,1361,768.11
2022-07-01,apartment,1363,413.72
2022-07-01,apartment,1365,853.44
2022-07-01,apartment,1366,426.72
2022-07-01,apartment,1371,1347.85
2022-07-01,apartment,1374,472.21
2022-07-01,apartment,1376,727.8
2022-07-01,apartment,1378,1311.59
2022-07-01,apartment,1379,1135.03
2022-07-01,apartment,1380,872.02
2022-07-01,apartment,1384,1357.96
2022-07-01,apartment,1386,724.4
2022-07-01,apartment,1388,374.73
2022-07-01,apartment,1389,652.3
2022-07-01,apartment,1390,617.97
2022-07-01,apartment,1393,872.21
2022-07-01,apartment,1394,933.82
2022-07-01,apartment,1395,450.03
2022-07-01,apartment,1397,573.34
2022-07-01,apartment,1400,1277.77
2022-07-01,apartment,1404,374.73
2022-07-01,apartment,1405,701.81
2022-07-01,apartment,1407,437.92
2022-07-01,apartment,1409,435.38
2022-07-01,apartment,1411,677.38
2022-07-01,apartment,1412,824.84
2022-07-01,apartment,1414,768.11
2022-07-01,apartment,1415,694.08
2022-07-01,apartment,1416,440.99
2022-07-01,apartment,1419,479.13
2022-07-01,apartment,1420,392.12
2022-07-01,apartment,1426,749.47
2022-07-01,apartment,1427,1277.77
2022-07-01,apartment,1428,829.72
2022-07-01,apartment,1429,749.5
2022-07-01,apartment,1431,802.77
2022-07-01,apartment,1432,841.13
2022-07-01,apartment,1434,748.43
2022-07-01,apartment,1435,465.71
2022-07-01,apartment,1436,413.72
2022-07-01,apartment,1438,631.9
2022-07-01,apartment,1440,753.8
2022-07-01,apartment,1443,427.38
2022-07-01,apartment,1444,409.39
2022-07-01,apartment,1448,710.48
2022-07-01,apartment,1449,694.08
2022-07-01,apartment,1450,589.18
2022-07-01,apartment,1454,426.72
2022-07-01,apartment,1456,926.95
2022-07-01,apartment,1458,772.46
2022-07-01,apartment,1459,389.9
2022-07-01,apartment,1462,759.4
2022-07-01,apartment,1464,444.61
2022-07-01,apartment,1465,694.08
2022-07-01,apartment,1469,841.13
2022-07-01,apartment,1470,839.93
2022-07-01,apartment,1471,576.77
2022-07-01,apartment,1472,440.99
2022-07-01,apartment,1473,759.4
2022-07-01,apartment,1475,723.47
2022-07-01,apartment,1478,432.88
2022-07-01,apartment,1481,398.69
2022-07-01,apartment,1484,374.73
2022-07-01,apartment,1485,398.69
2022-07-01,apartment,1486,676.33
2022-07-01,apartment,1487,604.34
2022-07-01,apartment,1489,661.87
2022-07-01,apartment,1490,772.46
2022-07-01,apartment,1496,361.74
2022-07-01,apartment,1497,720.96
2022-07-01,apartment,1499,779.79
2022-07-01,apartment,1501,841.13
2022-07-01,apartment,1502,802.77
2022-07-01,apartment,1503,597.37
2022-07-01,apartment,1505,676.33
2022-07-01,apartment,1510,404.6
2022-07-01,apartment,1513,933.82
2022-07-01,apartment,1514,587.01
2022-07-01,apartment,1515,426.72
2022-07-01,apartment,1517,641.28
2022-07-01,apartment,1519,759.4
2022-07-01,apartment,1520,872.02
2022-07-01,apartment,1523,854.76
2022-07-01,apartment,1524,772.46
2022-07-01,apartment,1528,772.46
2022-07-01,apartment,1530,829.72
2022-07-01,apartment,1531,738.13
2022-07-01,apartment,1534,374.73
2022-07-01,apartment,1537,404.6
2022-07-01,apartment,1538,472.21
2022-07-01,apartment,1540,895.3
2022-07-01,apartment,1541,376.9
2022-07-01,apartment,1544,854.76
2022-07-01,apartment,1545,589.18
2022-07-01,apartment,1546,727.8
2022-07-01,apartment,1547,865.76
2022-07-01,apartment,1549,759.4
2022-07-01,apartment,1553,411.56
2022-07-01,apartment,1554,661.87
2022-07-01,apartment,1555,749.47
2022-07-01,apartment,1557,657.54
2022-07-01,apartment,1558,472.21
2022-07-01,apartment,1560,803.09
2022-07-01,apartment,1561,584.84
2022-07-01,apartment,1563,617.97
2022-07-01,apartment,1564,786.19
2022-07-01,apartment,1566,676.33
2022-07-01,apartment,1569,786.19
2022-07-01,apartment,1573,784.25
2022-07-01,apartment,1574,823.11
2022-07-01,apartment,1576,872.21
2022-07-01,apartment,1578,398.69
2022-07-01,apartment,1579,574.01
2022-07-01,apartment,1581,724.4
2022-07-01,apartment,1582,556.17
2022-07-01,apartment,1583,870.77
2022-07-01,apartment,1585,383.6
2022-07-01,apartment,1586,677.38
2022-07-01,apartment,1587,827.44
2022-07-01,apartment,1588,676.33
2022-07-01,apartment,1589,631.9
2022-07-01,apartment,1591,600.8
2022-07-01,apartment,1593,411.56
2022-07-01,apartment,1596,820.35
2022-07-01,apartment,1597,713.29
2022-07-01,apartment,1599,580.2
2022-07-01,apartment,1600,383.6
2022-07-01,apartment,1602,772.46
2022-07-01,apartment,1606,820.35
2022-07-01,apartment,1607,686.1
2022-07-01,apartment,1608,703.8
2022-07-01,apartment,1609,435.38
2022-07-01,apartment,1612,465.71
2022-07-01,apartment,1616,839.93
2022-07-01,apartment,1617,686.1
2022-07-01,apartment,1618,621.5
2022-07-01,apartment,1620,506.49
2022-07-01,apartment,1621,657.54
2022-07-01,apartment,1623,738.13
2022-07-01,apartment,1625,784.12
2022-07-01,apartment,1627,759.4
2022-07-01,apartment,1629,392.06
2022-07-01,apartment,1631,749.5
2022-07-01,apartment,1632,749.47
2022-07-01,apartment,1633,472.21
2022-07-01,apartment,1634,844.95
2022-07-01,apartment,1637,677.38
2022-07-01,apartment,1638,759.4
2022-07-01,apartment,1640,392.06
2022-07-01,apartment,1641,677.38
2022-07-01,apartment,1643,641.28
2022-07-01,apartment,1644,621.4
2022-07-01,apartment,1645,787.9
2022-07-01,apartment,1652,713.29
2022-07-01,apartment,1656,824.84
2022-07-01,apartment,1657,676.33
2022-07-01,apartment,1659,758.13
2022-07-01,apartment,1660,870.77
2022-07-01,apartment,1661,567.51
2022-07-01,apartment,1664,621.4
2022-07-01,apartment,1666,839.93
2022-07-01,apartment,1667,732.14
2022-07-01,apartment,1670,839.93
2022-07-01,apartment,1672,841.13
2022-07-01,apartment,1674,853.44
2022-07-01,apartment,1675,383.6
2022-07-01,apartment,1677,738.13
2022-07-01,apartment,1679,784.12
2022-07-01,apartment,1682,787.9
2022-07-01,apartment,1685,829.72
2022-07-01,apartment,1686,1129.74
2022-07-01,apartment,1687,872.02
2022-07-01,apartment,1688,872.02
2022-07-01,apartment,1690,607.99
2022-07-01,apartment,1691,676.33
2022-07-01,apartment,1692,748.43
2022-07-01,apartment,1696,676.33
2022-07-01,apartment,1700,767.2
2022-07-01,apartment,1702,1277.99
2022-07-01,apartment,1703,759.4
2022-07-01,apartment,1706,427.38
2022-07-01,apartment,1710,861.72
2022-07-01,apartment,1711,686.65
2022-07-01,apartment,1712,676.33
2022-07-01,apartment,1713,465.71
2022-07-01,apartment,1714,802.77
2022-07-01,apartment,1718,861.72
2022-07-01,apartment,1722,376.9
2022-07-01,apartment,1723,720.96
2022-07-01,apartment,1724,457.04
2022-07-01,apartment,1725,676.33
2022-07-01,apartment,1727,809.2
2022-07-01,apartment,1729,703.8
2022-07-01,apartment,1731,890.69
2022-07-01,apartment,1732,703.8
2022-07-01,apartment,1733,607.99
2022-07-01,Pub,442,347.80632914999995
2022-07-01,Pub,443,275.94972176999994
2022-07-01,Pub,444,276.79973838
2022-07-01,Pub,892,384.21587094000006
2022-07-01,Pub,893,578.77843335
2022-07-01,Pub,894,381.64751124
2022-07-01,Pub,1342,1682.6643470699994
2022-07-01,Pub,1343,726.2230976699999
2022-07-01,Pub,1344,1104.021073900001
2022-07-01,Pub,1798,681.1757213899998
2022-07-01,Pub,1799,621.427767405
2022-07-01,Pub,1800,714.4791836000003
2022-07-01,Restaurant,445,103.00000000000003
2022-07-01,Restaurant,446,166.79999999999993
2022-07-01,Restaurant,447,410.90000000000026
2022-07-01,Restaurant,448,333.73999999999955
2022-07-01,Restaurant,449,424.1300000000008
2022-07-01,Restaurant,895,253.0799999999999
2022-07-01,Restaurant,896,304.7200000000004
2022-07-01,Restaurant,897,305.2799999999998
2022-07-01,Restaurant,898,156.14
2022-07-01,Restaurant,899,378.54999999999967
2022-07-01,Restaurant,1345,178.59999999999994
2022-07-01,Restaurant,1346,87.74999999999999
2022-07-01,Restaurant,1347,123.47999999999993
2022-07-01,Restaurant,1348,71.91000000000004
2022-07-01,Restaurant,1349,76.31999999999996
2022-07-01,Restaurant,1801,633.6499999999993
2022-07-01,Restaurant,1802,198.12000000000015
2022-07-01,Restaurant,1803,95.69999999999997
2022-07-01,Restaurant,1804,100.64000000000001
2022-07-01,Restaurant,1805,486.3299999999991
2022-07-02,Pub,442,1142.7922243499993
2022-07-02,Pub,443,750.8399406299999
2022-07-02,Pub,444,905.8900528800001
2022-07-02,Pub,892,1315.6482853399996
2022-07-02,Pub,893,1958.9423898000027
2022-07-02,Pub,894,1317.2994742800004
2022-07-02,Pub,1342,3704.689570860005
2022-07-02,Pub,1343,1662.9456439400017
2022-07-02,Pub,1344,3916.1502243999976
2022-07-02,Pub,1798,1396.987496410001
2022-07-02,Pub,1799,853.5272949900004
2022-07-02,Pub,1800,1816.8184954400012
2022-07-02,Restaurant,445,82.4
2022-07-02,Restaurant,446,141.78
2022-07-02,Restaurant,447,451.9900000000003
2022-07-02,Restaurant,448,227.91999999999973
2022-07-02,Restaurant,449,516.110000000001
2022-07-02,Restaurant,895,399.59999999999985
2022-07-02,Restaurant,896,216.82000000000022
2022-07-02,Restaurant,897,581.7599999999994
2022-07-02,Restaurant,898,42.199999999999996
2022-07-02,Restaurant,899,310.74999999999994
2022-07-02,Restaurant,1345,390.09999999999945
2022-07-02,Restaurant,1346,64.35000000000001
2022-07-02,Restaurant,1347,22.05
2022-07-02,Restaurant,1348,148.05000000000004
2022-07-02,Restaurant,1349,33.39
2022-07-02,Restaurant,1801,385.69999999999965
2022-07-02,Restaurant,1802,162.56000000000006
2022-07-02,Restaurant,1803,126.14999999999993
2022-07-02,Restaurant,1804,378.88000000000005
2022-07-02,Restaurant,1805,503.099999999999
2022-07-03,Pub,442,761.8614828999996
2022-07-03,Pub,443,635.3261036100002
2022-07-03,Pub,444,1119.7807598099998
2022-07-03,Pub,892,1292.36247498
2022-07-03,Pub,893,949.7902496
2022-07-03,Pub,894,615.5605019999998
2022-07-03,Pub,1342,4227.870922470007
2022-07-03,Pub,1343,1926.069954690002
2022-07-03,Pub,1344,3447.4620326499994
2022-07-03,Pub,1798,1570.1677645600018
2022-07-03,Pub,1799,935.8851918750006
2022-07-03,Pub,1800,1663.7158132399998
2022-07-03,Restaurant,445,118.45000000000005
2022-07-03,Restaurant,446,154.28999999999996
2022-07-03,Restaurant,447,493.0800000000003
2022-07-03,Restaurant,448,227.91999999999973
2022-07-03,Restaurant,449,562.1000000000012
2022-07-03,Restaurant,895,341.8799999999999
2022-07-03,Restaurant,896,210.9600000000002
2022-07-03,Restaurant,897,645.1199999999993
2022-07-03,Restaurant,898,37.98
2022-07-03,Restaurant,899,282.50000000000006
2022-07-03,Restaurant,1345,474.69999999999925
2022-07-03,Restaurant,1346,105.29999999999997
2022-07-03,Restaurant,1347,44.099999999999994
2022-07-03,Restaurant,1348,131.13000000000008
2022-07-03,Restaurant,1349,33.39
2022-07-03,Restaurant,1801,457.32999999999953
2022-07-03,Restaurant,1802,132.07999999999998
2022-07-03,Restaurant,1803,139.19999999999993
2022-07-03,Restaurant,1804,396.6400000000001
2022-07-03,Restaurant,1805,447.19999999999925
2022-07-04,Pub,442,298.11971070000004
2022-07-04,Pub,443,256.6974156
2022-07-04,Pub,444,276.79973838
2022-07-04,Pub,892,477.35911238000006
2022-07-04,Pub,893,652.9807966000001
2022-07-04,Pub,894,467.8259815199999
2022-07-04,Pub,1342,1414.0036529999998
2022-07-04,Pub,1343,431.52386962999987
2022-07-04,Pub,1344,958.2069698000008
2022-07-04,Pub,1798,796.6292334900002
2022-07-04,Pub,1799,396.815321355
2022-07-04,Pub,1800,612.4107288000002
2022-07-04,Restaurant,445,103.00000000000003
2022-07-04,Restaurant,446,150.11999999999998
2022-07-04,Restaurant,447,446.1200000000003
2022-07-04,Restaurant,448,305.2499999999996
2022-07-04,Restaurant,449,485.45000000000095
2022-07-04,Restaurant,895,226.4399999999999
2022-07-04,Restaurant,896,304.7200000000004
2022-07-04,Restaurant,897,264.95999999999987
2022-07-04,Restaurant,898,156.14
2022-07-04,Restaurant,899,378.54999999999967
2022-07-04,Restaurant,1345,197.3999999999999
2022-07-04,Restaurant,1346,87.74999999999999
2022-07-04,Restaurant,1347,119.06999999999994
2022-07-04,Restaurant,1348,59.22000000000003
2022-07-04,Restaurant,1349,76.31999999999996
2022-07-04,Restaurant,1801,644.6699999999993
2022-07-04,Restaurant,1802,157.48000000000005
2022-07-04,Restaurant,1803,73.95
2022-07-04,Restaurant,1804,112.48000000000002
2022-07-04,Restaurant,1805,514.279999999999
2022-07-05,Pub,442,165.62206150000006
2022-07-05,Pub,443,134.76614319
2022-07-05,Pub,444,150.98167548
2022-07-05,Pub,892,465.71620720000004
2022-07-05,Pub,893,534.2570154
2022-07-05,Pub,894,480.1371915599999
2022-07-05,Pub,1342,1018.0826301599992
2022-07-05,Pub,1343,484.1487317799998
2022-07-05,Pub,1344,1010.2834355500011
2022-07-05,Pub,1798,588.81291171
2022-07-05,Pub,1799,366.8669952149999
2022-07-05,Pub,1800,357.2395918000001
2022-07-05,Restaurant,445,108.15000000000003
2022-07-05,Restaurant,446,162.62999999999994
2022-07-05,Restaurant,447,434.3800000000003
2022-07-05,Restaurant,448,297.1099999999996
2022-07-05,Restaurant,449,475.2300000000009
2022-07-05,Restaurant,895,288.5999999999999
2022-07-05,Restaurant,896,310.58000000000044
2022-07-05,Restaurant,897,282.23999999999984
2022-07-05,Restaurant,898,156.14
2022-07-05,Restaurant,899,395.4999999999996
2022-07-05,Restaurant,1345,230.2999999999998
2022-07-05,Restaurant,1346,105.29999999999997
