dt_week_of_year,employerid,ts,employees_count
28.0,1737,2022-07-11,6.0
28.0,1738,2022-07-11,2.0
28.0,1739,2022-07-11,2.0
28.0,1740,2022-07-11,3.0
28.0,1741,2022-07-11,1.0
28.0,1742,2022-07-11,5.0
28.0,1743,2022-07-11,3.0
28.0,1744,2022-07-11,3.0
28.0,1745,2022-07-11,6.0
28.0,1746,2022-07-11,4.0
28.0,1747,2022-07-11,1.0
28.0,1748,2022-07-11,5.0
28.0,1749,2022-07-11,6.0
28.0,1750,2022-07-11,2.0
28.0,1751,2022-07-11,1.0
28.0,1752,2022-07-11,2.0
28.0,1753,2022-07-11,1.0
28.0,1754,2022-07-11,1.0
28.0,1755,2022-07-11,3.0
28.0,1756,2022-07-11,2.0
28.0,1757,2022-07-11,4.0
28.0,1758,2022-07-11,1.0
28.0,1759,2022-07-11,7.0
28.0,1760,2022-07-11,3.0
28.0,1761,2022-07-11,3.0
28.0,1762,2022-07-11,1.0
28.0,1763,2022-07-11,6.0
28.0,1764,2022-07-11,3.0
28.0,1765,2022-07-11,5.0
28.0,1766,2022-07-11,4.0
28.0,1767,2022-07-11,4.0
28.0,1768,2022-07-11,5.0
28.0,1769,2022-07-11,1.0
28.0,1770,2022-07-11,5.0
28.0,1771,2022-07-11,8.0
28.0,1772,2022-07-11,2.0
28.0,1773,2022-07-11,2.0
28.0,1774,2022-07-11,2.0
28.0,1775,2022-07-11,1.0
28.0,1776,2022-07-11,3.0
28.0,1777,2022-07-11,1.0
28.0,1778,2022-07-11,2.0
28.0,1779,2022-07-11,4.0
28.0,1780,2022-07-11,2.0
28.0,1781,2022-07-11,3.0
28.0,1782,2022-07-11,5.0
28.0,1783,2022-07-11,1.0
28.0,1784,2022-07-11,3.0
28.0,1785,2022-07-11,3.0
28.0,1786,2022-07-11,8.0
28.0,1787,2022-07-11,2.0
28.0,1788,2022-07-11,5.0
28.0,1789,2022-07-11,6.0
28.0,1790,2022-07-11,6.0
28.0,1791,2022-07-11,1.0
28.0,1792,2022-07-11,6.0
28.0,1793,2022-07-11,6.0
28.0,1794,2022-07-11,2.0
28.0,1795,2022-07-11,6.0
28.0,1796,2022-07-11,5.0
28.0,1797,2022-07-11,1.0
29.0,379,2022-07-18,1.0
29.0,381,2022-07-18,4.0
29.0,382,2022-07-18,4.0
29.0,383,2022-07-18,6.0
29.0,384,2022-07-18,3.0
29.0,385,2022-07-18,5.0
29.0,386,2022-07-18,5.0
29.0,387,2022-07-18,2.0
29.0,388,2022-07-18,5.0
29.0,389,2022-07-18,3.0
29.0,390,2022-07-18,3.0
29.0,391,2022-07-18,2.0
29.0,392,2022-07-18,3.0
29.0,393,2022-07-18,4.0
29.0,394,2022-07-18,1.0
29.0,395,2022-07-18,3.0
29.0,396,2022-07-18,7.0
29.0,397,2022-07-18,6.0
29.0,398,2022-07-18,4.0
29.0,399,2022-07-18,5.0
29.0,400,2022-07-18,2.0
29.0,401,2022-07-18,5.0
29.0,402,2022-07-18,4.0
29.0,403,2022-07-18,6.0
29.0,404,2022-07-18,1.0
29.0,405,2022-07-18,5.0
29.0,406,2022-07-18,6.0
29.0,407,2022-07-18,4.0
29.0,408,2022-07-18,6.0
29.0,409,2022-07-18,1.0
29.0,410,2022-07-18,4.0
29.0,411,2022-07-18,2.0
29.0,412,2022-07-18,2.0
29.0,413,2022-07-18,5.0
29.0,414,2022-07-18,5.0
29.0,415,2022-07-18,5.0
29.0,416,2022-07-18,4.0
29.0,417,2022-07-18,3.0
29.0,418,2022-07-18,4.0
29.0,419,2022-07-18,2.0
29.0,421,2022-07-18,5.0
29.0,422,2022-07-18,4.0
29.0,423,2022-07-18,5.0
29.0,424,2022-07-18,5.0
29.0,425,2022-07-18,4.0
29.0,426,2022-07-18,4.0
29.0,427,2022-07-18,5.0
29.0,428,2022-07-18,3.0
29.0,429,2022-07-18,5.0
29.0,430,2022-07-18,1.0
29.0,431,2022-07-18,1.0
29.0,432,2022-07-18,4.0
29.0,433,2022-07-18,1.0
29.0,434,2022-07-18,5.0
29.0,435,2022-07-18,5.0
29.0,436,2022-07-18,3.0
29.0,437,2022-07-18,7.0
29.0,438,2022-07-18,5.0
29.0,439,2022-07-18,6.0
29.0,440,2022-07-18,5.0
29.0,441,2022-07-18,5.0
29.0,829,2022-07-18,1.0
29.0,830,2022-07-18,4.0
29.0,831,2022-07-18,3.0
29.0,833,2022-07-18,3.0
29.0,834,2022-07-18,2.0
29.0,836,2022-07-18,2.0
29.0,837,2022-07-18,6.0
29.0,838,2022-07-18,4.0
29.0,839,2022-07-18,1.0
29.0,840,2022-07-18,3.0
29.0,841,2022-07-18,5.0
29.0,842,2022-07-18,3.0
29.0,843,2022-07-18,4.0
29.0,844,2022-07-18,1.0
29.0,845,2022-07-18,4.0
29.0,846,2022-07-18,1.0
29.0,847,2022-07-18,5.0
29.0,848,2022-07-18,1.0
29.0,849,2022-07-18,2.0
29.0,850,2022-07-18,4.0
29.0,851,2022-07-18,3.0
29.0,852,2022-07-18,4.0
29.0,853,2022-07-18,4.0
29.0,854,2022-07-18,3.0
29.0,855,2022-07-18,5.0
29.0,856,2022-07-18,3.0
29.0,857,2022-07-18,5.0
29.0,859,2022-07-18,5.0
29.0,860,2022-07-18,1.0
29.0,861,2022-07-18,2.0
29.0,862,2022-07-18,3.0
29.0,863,2022-07-18,4.0
29.0,864,2022-07-18,3.0
29.0,865,2022-07-18,5.0
29.0,866,2022-07-18,2.0
29.0,867,2022-07-18,5.0
29.0,868,2022-07-18,6.0
29.0,869,2022-07-18,4.0
29.0,870,2022-07-18,4.0
29.0,871,2022-07-18,5.0
29.0,872,2022-07-18,3.0
29.0,873,2022-07-18,6.0
29.0,874,2022-07-18,6.0
29.0,875,2022-07-18,1.0
29.0,876,2022-07-18,7.0
29.0,877,2022-07-18,8.0
29.0,878,2022-07-18,6.0
29.0,879,2022-07-18,2.0
29.0,880,2022-07-18,3.0
29.0,881,2022-07-18,2.0
29.0,882,2022-07-18,2.0
29.0,883,2022-07-18,8.0
29.0,884,2022-07-18,1.0
29.0,885,2022-07-18,5.0
29.0,886,2022-07-18,3.0
29.0,887,2022-07-18,5.0
29.0,888,2022-07-18,3.0
29.0,889,2022-07-18,2.0
29.0,890,2022-07-18,1.0
29.0,891,2022-07-18,5.0
29.0,1279,2022-07-18,3.0
29.0,1280,2022-07-18,2.0
29.0,1281,2022-07-18,4.0
29.0,1282,2022-07-18,3.0
29.0,1283,2022-07-18,6.0
29.0,1284,2022-07-18,4.0
29.0,1285,2022-07-18,6.0
29.0,1286,2022-07-18,5.0
29.0,1287,2022-07-18,4.0
29.0,1288,2022-07-18,3.0
29.0,1289,2022-07-18,4.0
29.0,1290,2022-07-18,2.0
29.0,1291,2022-07-18,5.0
29.0,1292,2022-07-18,2.0
29.0,1293,2022-07-18,1.0
29.0,1294,2022-07-18,1.0
29.0,1295,2022-07-18,5.0
29.0,1296,2022-07-18,3.0
29.0,1297,2022-07-18,5.0
29.0,1298,2022-07-18,6.0
29.0,1299,2022-07-18,6.0
29.0,1300,2022-07-18,4.0
29.0,1301,2022-07-18,1.0
29.0,1302,2022-07-18,3.0
29.0,1303,2022-07-18,3.0
29.0,1304,2022-07-18,4.0
29.0,1305,2022-07-18,2.0
29.0,1306,2022-07-18,6.0
29.0,1307,2022-07-18,5.0
29.0,1308,2022-07-18,2.0
29.0,1309,2022-07-18,3.0
29.0,1310,2022-07-18,2.0
29.0,1311,2022-07-18,5.0
29.0,1312,2022-07-18,1.0
29.0,1313,2022-07-18,4.0
29.0,1314,2022-07-18,3.0
29.0,1315,2022-07-18,7.0
29.0,1316,2022-07-18,3.0
29.0,1317,2022-07-18,3.0
29.0,1318,2022-07-18,3.0
29.0,1319,2022-07-18,3.0
29.0,1320,2022-07-18,2.0
29.0,1321,2022-07-18,1.0
29.0,1322,2022-07-18,2.0
29.0,1323,2022-07-18,6.0
29.0,1324,2022-07-18,2.0
29.0,1325,2022-07-18,3.0
29.0,1326,2022-07-18,5.0
29.0,1327,2022-07-18,1.0
29.0,1328,2022-07-18,2.0
29.0,1329,2022-07-18,2.0
29.0,1330,2022-07-18,6.0
29.0,1331,2022-07-18,2.0
29.0,1332,2022-07-18,1.0
29.0,1333,2022-07-18,1.0
29.0,1334,2022-07-18,3.0
29.0,1335,2022-07-18,1.0
29.0,1336,2022-07-18,2.0
29.0,1337,2022-07-18,4.0
29.0,1338,2022-07-18,2.0
29.0,1339,2022-07-18,4.0
29.0,1340,2022-07-18,3.0
29.0,1341,2022-07-18,5.0
29.0,1734,2022-07-18,3.0
29.0,1735,2022-07-18,4.0
29.0,1736,2022-07-18,5.0
29.0,1737,2022-07-18,6.0
29.0,1738,2022-07-18,2.0
29.0,1739,2022-07-18,2.0
29.0,1740,2022-07-18,3.0
29.0,1741,2022-07-18,1.0
29.0,1742,2022-07-18,5.0
29.0,1743,2022-07-18,3.0
29.0,1744,2022-07-18,3.0
29.0,1745,2022-07-18,6.0
29.0,1746,2022-07-18,4.0
29.0,1747,2022-07-18,1.0
29.0,1748,2022-07-18,5.0
29.0,1749,2022-07-18,6.0
29.0,1750,2022-07-18,2.0
29.0,1751,2022-07-18,1.0
29.0,1752,2022-07-18,2.0
29.0,1753,2022-07-18,1.0
29.0,1754,2022-07-18,1.0
29.0,1755,2022-07-18,3.0
29.0,1756,2022-07-18,2.0
29.0,1757,2022-07-18,4.0
29.0,1758,2022-07-18,1.0
29.0,1759,2022-07-18,7.0
29.0,1760,2022-07-18,3.0
29.0,1761,2022-07-18,3.0
29.0,1762,2022-07-18,1.0
29.0,1763,2022-07-18,6.0
29.0,1764,2022-07-18,3.0
29.0,1765,2022-07-18,5.0
29.0,1766,2022-07-18,4.0
29.0,1767,2022-07-18,4.0
29.0,1768,2022-07-18,5.0
29.0,1769,2022-07-18,1.0
29.0,1770,2022-07-18,5.0
29.0,1771,2022-07-18,8.0
29.0,1772,2022-07-18,2.0
29.0,1773,2022-07-18,2.0
29.0,1774,2022-07-18,2.0
29.0,1775,2022-07-18,1.0
29.0,1776,2022-07-18,3.0
29.0,1777,2022-07-18,1.0
29.0,1778,2022-07-18,2.0
29.0,1779,2022-07-18,4.0
29.0,1780,2022-07-18,2.0
29.0,1781,2022-07-18,3.0
29.0,1782,2022-07-18,5.0
29.0,1783,2022-07-18,1.0
29.0,1784,2022-07-18,3.0
29.0,1785,2022-07-18,3.0
29.0,1786,2022-07-18,8.0
29.0,1787,2022-07-18,2.0
29.0,1788,2022-07-18,5.0
29.0,1789,2022-07-18,6.0
29.0,1790,2022-07-18,6.0
29.0,1791,2022-07-18,1.0
29.0,1792,2022-07-18,6.0
29.0,1793,2022-07-18,6.0
29.0,1794,2022-07-18,2.0
29.0,1795,2022-07-18,6.0
29.0,1796,2022-07-18,5.0
29.0,1797,2022-07-18,1.0
30.0,379,2022-07-25,1.0
30.0,381,2022-07-25,4.0
30.0,382,2022-07-25,4.0
30.0,383,2022-07-25,6.0
30.0,384,2022-07-25,3.0
30.0,385,2022-07-25,5.0
30.0,386,2022-07-25,5.0
30.0,387,2022-07-25,2.0
30.0,388,2022-07-25,5.0
30.0,389,2022-07-25,3.0
30.0,390,2022-07-25,3.0
30.0,391,2022-07-25,2.0
30.0,392,2022-07-25,3.0
30.0,393,2022-07-25,4.0
30.0,394,2022-07-25,1.0
30.0,395,2022-07-25,3.0
30.0,396,2022-07-25,7.0
30.0,397,2022-07-25,6.0
30.0,398,2022-07-25,4.0
30.0,399,2022-07-25,5.0
30.0,400,2022-07-25,2.0
30.0,401,2022-07-25,5.0
30.0,402,2022-07-25,4.0
30.0,403,2022-07-25,6.0
30.0,404,2022-07-25,1.0
30.0,405,2022-07-25,5.0
30.0,406,2022-07-25,6.0
30.0,407,2022-07-25,4.0
30.0,408,2022-07-25,6.0
30.0,409,2022-07-25,1.0
30.0,410,2022-07-25,4.0
30.0,411,2022-07-25,2.0
30.0,412,2022-07-25,2.0
30.0,413,2022-07-25,5.0
30.0,414,2022-07-25,5.0
30.0,415,2022-07-25,5.0
30.0,416,2022-07-25,4.0
30.0,417,2022-07-25,3.0
30.0,418,2022-07-25,4.0
30.0,419,2022-07-25,2.0
30.0,421,2022-07-25,5.0
30.0,422,2022-07-25,4.0
30.0,423,2022-07-25,5.0
30.0,424,2022-07-25,5.0
30.0,425,2022-07-25,4.0
30.0,426,2022-07-25,4.0
30.0,427,2022-07-25,5.0
30.0,428,2022-07-25,3.0
30.0,429,2022-07-25,5.0
30.0,430,2022-07-25,1.0
30.0,431,2022-07-25,1.0
30.0,432,2022-07-25,4.0
30.0,433,2022-07-25,1.0
30.0,434,2022-07-25,5.0
30.0,435,2022-07-25,5.0
30.0,436,2022-07-25,3.0
30.0,437,2022-07-25,7.0
30.0,438,2022-07-25,5.0
30.0,439,2022-07-25,6.0
30.0,440,2022-07-25,5.0
30.0,441,2022-07-25,5.0
30.0,829,2022-07-25,1.0
30.0,830,2022-07-25,4.0
30.0,831,2022-07-25,3.0
30.0,833,2022-07-25,3.0
30.0,834,2022-07-25,2.0
30.0,836,2022-07-25,2.0
30.0,837,2022-07-25,6.0
30.0,838,2022-07-25,4.0
30.0,839,2022-07-25,1.0
30.0,840,2022-07-25,3.0
30.0,841,2022-07-25,5.0
30.0,842,2022-07-25,3.0
30.0,843,2022-07-25,4.0
30.0,844,2022-07-25,1.0
30.0,845,2022-07-25,4.0
30.0,846,2022-07-25,1.0
30.0,847,2022-07-25,5.0
30.0,848,2022-07-25,1.0
30.0,849,2022-07-25,2.0
30.0,850,2022-07-25,4.0
30.0,851,2022-07-25,3.0
30.0,852,2022-07-25,4.0
30.0,853,2022-07-25,4.0
30.0,854,2022-07-25,3.0
30.0,855,2022-07-25,5.0
30.0,856,2022-07-25,3.0
30.0,857,2022-07-25,5.0
30.0,859,2022-07-25,5.0
30.0,860,2022-07-25,1.0
30.0,861,2022-07-25,2.0
30.0,862,2022-07-25,3.0
30.0,863,2022-07-25,4.0
30.0,864,2022-07-25,3.0
30.0,865,2022-07-25,5.0
30.0,866,2022-07-25,2.0
30.0,867,2022-07-25,5.0
30.0,868,2022-07-25,6.0
30.0,869,2022-07-25,4.0
30.0,870,2022-07-25,4.0
30.0,871,2022-07-25,5.0
30.0,872,2022-07-25,3.0
30.0,873,2022-07-25,6.0
30.0,874,2022-07-25,6.0
30.0,875,2022-07-25,1.0
30.0,876,2022-07-25,7.0
30.0,877,2022-07-25,8.0
30.0,878,2022-07-25,6.0
30.0,879,2022-07-25,2.0
30.0,880,2022-07-25,3.0
30.0,881,2022-07-25,2.0
30.0,882,2022-07-25,2.0
30.0,883,2022-07-25,8.0
30.0,884,2022-07-25,1.0
30.0,885,2022-07-25,5.0
30.0,886,2022-07-25,3.0
30.0,887,2022-07-25,5.0
30.0,888,2022-07-25,3.0
30.0,889,2022-07-25,2.0
30.0,890,2022-07-25,1.0
30.0,891,2022-07-25,5.0
30.0,1279,2022-07-25,3.0
30.0,1280,2022-07-25,2.0
30.0,1281,2022-07-25,4.0
30.0,1282,2022-07-25,3.0
30.0,1283,2022-07-25,6.0
30.0,1284,2022-07-25,4.0
30.0,1285,2022-07-25,6.0
30.0,1286,2022-07-25,5.0
30.0,1287,2022-07-25,4.0
30.0,1288,2022-07-25,3.0
30.0,1289,2022-07-25,4.0
30.0,1290,2022-07-25,2.0
30.0,1291,2022-07-25,5.0
30.0,1292,2022-07-25,2.0
30.0,1293,2022-07-25,1.0
30.0,1294,2022-07-25,1.0
30.0,1295,2022-07-25,5.0
30.0,1296,2022-07-25,3.0
30.0,1297,2022-07-25,5.0
30.0,1298,2022-07-25,6.0
30.0,1299,2022-07-25,6.0
30.0,1300,2022-07-25,4.0
30.0,1301,2022-07-25,1.0
30.0,1302,2022-07-25,3.0
30.0,1303,2022-07-25,3.0
30.0,1304,2022-07-25,4.0
30.0,1305,2022-07-25,2.0
30.0,1306,2022-07-25,6.0
30.0,1307,2022-07-25,5.0
30.0,1308,2022-07-25,2.0
30.0,1309,2022-07-25,3.0
30.0,1310,2022-07-25,2.0
30.0,1311,2022-07-25,5.0
30.0,1312,2022-07-25,1.0
30.0,1313,2022-07-25,4.0
30.0,1314,2022-07-25,3.0
30.0,1315,2022-07-25,7.0
30.0,1316,2022-07-25,3.0
30.0,1317,2022-07-25,3.0
30.0,1318,2022-07-25,3.0
30.0,1319,2022-07-25,3.0
30.0,1320,2022-07-25,2.0
30.0,1321,2022-07-25,1.0
30.0,1322,2022-07-25,2.0
30.0,1323,2022-07-25,6.0
30.0,1324,2022-07-25,2.0
30.0,1325,2022-07-25,3.0
30.0,1326,2022-07-25,5.0
30.0,1327,2022-07-25,1.0
30.0,1328,2022-07-25,2.0
30.0,1329,2022-07-25,2.0
30.0,1330,2022-07-25,6.0
30.0,1331,2022-07-25,2.0
30.0,1332,2022-07-25,1.0
30.0,1333,2022-07-25,1.0
30.0,1334,2022-07-25,3.0
30.0,1335,2022-07-25,1.0
30.0,1336,2022-07-25,2.0
30.0,1337,2022-07-25,4.0
30.0,1338,2022-07-25,2.0
30.0,1339,2022-07-25,4.0
30.0,1340,2022-07-25,3.0
30.0,1341,2022-07-25,5.0
30.0,1734,2022-07-25,3.0
30.0,1735,2022-07-25,4.0
30.0,1736,2022-07-25,5.0
30.0,1737,2022-07-25,6.0
30.0,1738,2022-07-25,2.0
30.0,1739,2022-07-25,2.0
30.0,1740,2022-07-25,3.0
30.0,1741,2022-07-25,1.0
30.0,1742,2022-07-25,5.0
30.0,1743,2022-07-25,3.0
30.0,1744,2022-07-25,3.0
30.0,1745,2022-07-25,6.0
30.0,1746,2022-07-25,4.0
30.0,1747,2022-07-25,1.0
30.0,1748,2022-07-25,5.0
30.0,1749,2022-07-25,6.0
30.0,1750,2022-07-25,2.0
30.0,1751,2022-07-25,1.0
30.0,1752,2022-07-25,2.0
30.0,1753,2022-07-25,1.0
30.0,1754,2022-07-25,1.0
30.0,1755,2022-07-25,3.0
30.0,1756,2022-07-25,2.0
30.0,1757,2022-07-25,4.0
30.0,1758,2022-07-25,1.0
30.0,1759,2022-07-25,7.0
30.0,1760,2022-07-25,3.0
30.0,1761,2022-07-25,3.0
30.0,1762,2022-07-25,1.0
30.0,1763,2022-07-25,6.0
30.0,1764,2022-07-25,3.0
30.0,1765,2022-07-25,5.0
30.0,1766,2022-07-25,4.0
30.0,1767,2022-07-25,4.0
30.0,1768,2022-07-25,5.0
30.0,1769,2022-07-25,1.0
30.0,1770,2022-07-25,5.0
30.0,1771,2022-07-25,8.0
30.0,1772,2022-07-25,2.0
30.0,1773,2022-07-25,2.0
30.0,1774,2022-07-25,2.0
30.0,1775,2022-07-25,1.0
30.0,1776,2022-07-25,3.0
30.0,1777,2022-07-25,1.0
30.0,1778,2022-07-25,2.0
30.0,1779,2022-07-25,4.0
30.0,1780,2022-07-25,2.0
30.0,1781,2022-07-25,3.0
30.0,1782,2022-07-25,5.0
30.0,1783,2022-07-25,1.0
30.0,1784,2022-07-25,3.0
30.0,1785,2022-07-25,3.0
30.0,1786,2022-07-25,8.0
30.0,1787,2022-07-25,2.0
30.0,1788,2022-07-25,5.0
30.0,1789,2022-07-25,6.0
30.0,1790,2022-07-25,6.0
30.0,1791,2022-07-25,1.0
30.0,1792,2022-07-25,6.0
30.0,1793,2022-07-25,6.0
30.0,1794,2022-07-25,2.0
30.0,1795,2022-07-25,6.0
30.0,1796,2022-07-25,5.0
30.0,1797,2022-07-25,1.0
31.0,379,2022-08-01,1.0
31.0,381,2022-08-01,4.0
31.0,382,2022-08-01,4.0
31.0,383,2022-08-01,6.0
31.0,384,2022-08-01,3.0
31.0,385,2022-08-01,5.0
31.0,386,2022-08-01,5.0
31.0,387,2022-08-01,2.0
31.0,388,2022-08-01,5.0
31.0,389,2022-08-01,3.0
31.0,390,2022-08-01,3.0
31.0,391,2022-08-01,2.0
31.0,392,2022-08-01,3.0
31.0,393,2022-08-01,4.0
31.0,394,2022-08-01,1.0
31.0,395,2022-08-01,3.0
31.0,396,2022-08-01,7.0
31.0,397,2022-08-01,6.0
31.0,398,2022-08-01,4.0
31.0,399,2022-08-01,5.0
31.0,400,2022-08-01,2.0
31.0,401,2022-08-01,5.0
31.0,402,2022-08-01,4.0
31.0,403,2022-08-01,6.0
31.0,404,2022-08-01,1.0
31.0,405,2022-08-01,5.0
31.0,406,2022-08-01,6.0
31.0,407,2022-08-01,4.0
31.0,408,2022-08-01,6.0
31.0,409,2022-08-01,1.0
31.0,410,2022-08-01,4.0
31.0,411,2022-08-01,2.0
31.0,412,2022-08-01,2.0
31.0,413,2022-08-01,5.0
31.0,414,2022-08-01,5.0
31.0,415,2022-08-01,5.0
31.0,416,2022-08-01,4.0
31.0,417,2022-08-01,3.0
31.0,418,2022-08-01,4.0
31.0,419,2022-08-01,2.0
31.0,421,2022-08-01,5.0
31.0,422,2022-08-01,4.0
31.0,423,2022-08-01,5.0
31.0,424,2022-08-01,5.0
31.0,425,2022-08-01,4.0
31.0,426,2022-08-01,4.0
31.0,427,2022-08-01,5.0
31.0,428,2022-08-01,3.0
31.0,429,2022-08-01,5.0
31.0,430,2022-08-01,1.0
31.0,431,2022-08-01,1.0
31.0,432,2022-08-01,4.0
31.0,433,2022-08-01,1.0
31.0,434,2022-08-01,5.0
31.0,435,2022-08-01,5.0
31.0,436,2022-08-01,3.0
31.0,437,2022-08-01,7.0
31.0,438,2022-08-01,5.0
31.0,439,2022-08-01,6.0
31.0,440,2022-08-01,5.0
31.0,441,2022-08-01,5.0
31.0,829,2022-08-01,1.0
31.0,830,2022-08-01,4.0
31.0,831,2022-08-01,3.0
31.0,833,2022-08-01,3.0
31.0,834,2022-08-01,2.0
31.0,836,2022-08-01,2.0
31.0,837,2022-08-01,6.0
31.0,838,2022-08-01,4.0
31.0,839,2022-08-01,1.0
31.0,840,2022-08-01,3.0
31.0,841,2022-08-01,5.0
31.0,842,2022-08-01,3.0
31.0,843,2022-08-01,4.0
31.0,844,2022-08-01,1.0
31.0,845,2022-08-01,4.0
31.0,846,2022-08-01,1.0
31.0,847,2022-08-01,5.0
31.0,848,2022-08-01,1.0
31.0,849,2022-08-01,2.0
31.0,850,2022-08-01,4.0
31.0,851,2022-08-01,3.0
31.0,852,2022-08-01,4.0
31.0,853,2022-08-01,4.0
31.0,854,2022-08-01,3.0
31.0,855,2022-08-01,5.0
31.0,856,2022-08-01,3.0
31.0,857,2022-08-01,5.0
31.0,859,2022-08-01,5.0
31.0,860,2022-08-01,1.0
31.0,861,2022-08-01,2.0
31.0,862,2022-08-01,3.0
31.0,863,2022-08-01,4.0
31.0,864,2022-08-01,3.0
31.0,865,2022-08-01,5.0
31.0,866,2022-08-01,2.0
31.0,867,2022-08-01,5.0
31.0,868,2022-08-01,6.0
31.0,869,2022-08-01,4.0
31.0,870,2022-08-01,4.0
31.0,871,2022-08-01,5.0
31.0,872,2022-08-01,3.0
31.0,873,2022-08-01,6.0
31.0,874,2022-08-01,6.0
31.0,875,2022-08-01,1.0
31.0,876,2022-08-01,7.0
31.0,877,2022-08-01,8.0
31.0,878,2022-08-01,6.0
31.0,879,2022-08-01,2.0
31.0,880,2022-08-01,3.0
31.0,881,2022-08-01,2.0
31.0,882,2022-08-01,2.0
31.0,883,2022-08-01,8.0
31.0,884,2022-08-01,1.0
31.0,885,2022-08-01,5.0
31.0,886,2022-08-01,3.0
31.0,887,2022-08-01,5.0
31.0,888,2022-08-01,3.0
31.0,889,2022-08-01,2.0
31.0,890,2022-08-01,1.0
31.0,891,2022-08-01,5.0
31.0,1279,2022-08-01,3.0
31.0,1280,2022-08-01,2.0
31.0,1281,2022-08-01,4.0
31.0,1282,2022-08-01,3.0
31.0,1283,2022-08-01,6.0
31.0,1284,2022-08-01,4.0
31.0,1285,2022-08-01,6.0
31.0,1286,2022-08-01,5.0
31.0,1287,2022-08-01,4.0
31.0,1288,2022-08-01,3.0
31.0,1289,2022-08-01,4.0
31.0,1290,2022-08-01,2.0
31.0,1291,2022-08-01,5.0
31.0,1292,2022-08-01,2.0
31.0,1293,2022-08-01,1.0
31.0,1294,2022-08-01,1.0
31.0,1295,2022-08-01,5.0
31.0,1296,2022-08-01,3.0
31.0,1297,2022-08-01,5.0
31.0,1298,2022-08-01,6.0
31.0,1299,2022-08-01,6.0
31.0,1300,2022-08-01,4.0
31.0,1301,2022-08-01,1.0
31.0,1302,2022-08-01,3.0
31.0,1303,2022-08-01,3.0
31.0,1304,2022-08-01,4.0
31.0,1305,2022-08-01,2.0
31.0,1306,2022-08-01,6.0
31.0,1307,2022-08-01,5.0
31.0,1308,2022-08-01,2.0
31.0,1309,2022-08-01,3.0
31.0,1310,2022-08-01,2.0
31.0,1311,2022-08-01,5.0
31.0,1312,2022-08-01,1.0
31.0,1313,2022-08-01,4.0
31.0,1314,2022-08-01,3.0
31.0,1315,2022-08-01,7.0
31.0,1316,2022-08-01,3.0
31.0,1317,2022-08-01,3.0
31.0,1318,2022-08-01,3.0
31.0,1319,2022-08-01,3.0
31.0,1320,2022-08-01,2.0
31.0,1321,2022-08-01,1.0
31.0,1322,2022-08-01,2.0
31.0,1323,2022-08-01,6.0
31.0,1324,2022-08-01,2.0
31.0,1325,2022-08-01,3.0
31.0,1326,2022-08-01,5.0
31.0,1327,2022-08-01,1.0
31.0,1328,2022-08-01,2.0
31.0,1329,2022-08-01,2.0
31.0,1330,2022-08-01,6.0
31.0,1331,2022-08-01,2.0
31.0,1332,2022-08-01,1.0
31.0,1333,2022-08-01,1.0
31.0,1334,2022-08-01,3.0
31.0,1335,2022-08-01,1.0
31.0,1336,2022-08-01,2.0
31.0,1337,2022-08-01,4.0
31.0,1338,2022-08-01,2.0
31.0,1339,2022-08-01,4.0
31.0,1340,2022-08-01,3.0
31.0,1341,2022-08-01,5.0
31.0,1734,2022-08-01,3.0
31.0,1735,2022-08-01,4.0
31.0,1736,2022-08-01,5.0
31.0,1737,2022-08-01,6.0
31.0,1738,2022-08-01,2.0
31.0,1739,2022-08-01,2.0
31.0,1740,2022-08-01,3.0
31.0,1741,2022-08-01,1.0
31.0,1742,2022-08-01,5.0
31.0,1743,2022-08-01,3.0
31.0,1744,2022-08-01,3.0
31.0,1745,2022-08-01,6.0
31.0,1746,2022-08-01,4.0
31.0,1747,2022-08-01,1.0
31.0,1748,2022-08-01,5.0
31.0,1749,2022-08-01,6.0
31.0,1750,2022-08-01,2.0
31.0,1751,2022-08-01,1.0
31.0,1752,2022-08-01,2.0
31.0,1753,2022-08-01,1.0
31.0,1754,2022-08-01,1.0
31.0,1755,2022-08-01,3.0
31.0,1756,2022-08-01,2.0
31.0,1757,2022-08-01,4.0
31.0,1758,2022-08-01,1.0
31.0,1759,2022-08-01,7.0
31.0,1760,2022-08-01,3.0
31.0,1761,2022-08-01,3.0
31.0,1762,2022-08-01,1.0
31.0,1763,2022-08-01,6.0
31.0,1764,2022-08-01,3.0
31.0,1765,2022-08-01,5.0
31.0,1766,2022-08-01,4.0
31.0,1767,2022-08-01,4.0
31.0,1768,2022-08-01,5.0
31.0,1769,2022-08-01,1.0
31.0,1770,2022-08-01,5.0
31.0,1771,2022-08-01,8.0
31.0,1772,2022-08-01,2.0
31.0,1773,2022-08-01,2.0
31.0,1774,2022-08-01,2.0
31.0,1775,2022-08-01,1.0
31.0,1776,2022-08-01,3.0
31.0,1777,2022-08-01,1.0
31.0,1778,2022-08-01,2.0
31.0,1779,2022-08-01,4.0
31.0,1780,2022-08-01,2.0
31.0,1781,2022-08-01,3.0
31.0,1782,2022-08-01,5.0
31.0,1783,2022-08-01,1.0
31.0,1784,2022-08-01,3.0
31.0,1785,2022-08-01,3.0
31.0,1786,2022-08-01,8.0
31.0,1787,2022-08-01,2.0
31.0,1788,2022-08-01,5.0
