,dt,venuetype,venueid,revenue,Unnamed: 4
7652,2023-02-01,apartment,1443,427.38,
7653,2022-07-01,apartment,482,559.62,
7654,2023-03-01,apartment,1025,709.88,
7655,2022-11-01,apartment,64,1104.33,
7656,2022-06-01,apartment,74,846.42,
7657,2022-07-01,apartment,76,702.29,
7658,2022-10-01,apartment,1003,558.78,
7659,2022-10-01,apartment,1180,615.6,
7660,2022-03-01,apartment,1530,829.72,
7661,2023-01-01,apartment,595,776.25,
7662,2023-04-01,apartment,1,768.16,
7663,2023-02-01,apartment,1723,720.96,
7664,2022-03-01,apartment,1405,701.81,
7665,2023-02-01,apartment,1214,760.07,
7666,2022-07-01,apartment,792,1018.54,
7667,2023-03-01,apartment,1103,798.31,
7668,2022-10-01,apartment,769,761.49,
7669,2022-10-01,apartment,1394,933.82,
7670,2022-07-01,apartment,702,618.94,
7671,2022-10-01,apartment,373,829.03,
7672,2022-07-01,apartment,1573,784.25,
7673,2023-05-01,apartment,672,808.5,
7674,2023-01-01,apartment,97,1013.2,
7675,2022-06-01,apartment,685,691.15,
7676,2022-12-01,apartment,282,781.2,
7677,2023-04-01,apartment,156,422.08,
7678,2022-06-01,apartment,1686,1129.74,
7679,2022-06-01,apartment,1053,628.86,
7680,2022-04-01,apartment,1666,839.93,
7681,2022-11-01,apartment,1101,1000.12,
7682,2023-02-01,apartment,601,691.52,
7683,2022-06-01,apartment,298,715.09,
7684,2023-05-01,apartment,824,634.41,
7685,2022-11-01,apartment,289,751.67,
7686,2022-04-01,apartment,1154,786.36,
7687,2023-03-01,apartment,768,719.18,
7688,2023-02-01,apartment,1660,870.77,
7689,2022-08-01,apartment,1657,676.33,
7690,2022-08-01,apartment,793,836.33,
7691,2023-04-01,apartment,1576,872.21,
7692,2023-01-01,apartment,1497,720.96,
7693,2022-08-01,apartment,1596,820.35,
7694,2022-03-01,apartment,141,1301.56,
7695,2023-04-01,apartment,967,350.16,
7696,2022-05-01,apartment,376,872.51,
7697,2022-03-01,apartment,628,475.11,
7698,2022-10-01,apartment,705,761.49,
7699,2023-01-01,apartment,80,550.49,
7700,2022-12-01,apartment,356,945.53,
7701,2023-05-01,apartment,620,807.18,
7702,2022-10-01,apartment,1154,786.36,
7703,2022-03-01,apartment,371,586.99,
7704,2022-07-01,apartment,904,399.16,
7705,2022-03-01,apartment,1696,676.33,
7706,2022-04-01,apartment,1188,659.17,
7707,2023-05-01,apartment,1264,350.16,
7708,2022-07-01,apartment,355,558.0,
7709,2023-01-01,apartment,1378,1311.59,
7710,2022-07-01,apartment,192,1075.42,
7711,2023-02-01,apartment,1239,562.57,
7712,2022-10-01,apartment,715,509.27,
7713,2022-08-01,apartment,952,598.74,
7714,2022-12-01,apartment,272,360.29,
7715,2023-02-01,apartment,1597,713.29,
7716,2023-01-01,apartment,1515,426.72,
7717,2022-06-01,apartment,1389,652.3,
7718,2023-02-01,apartment,12,509.34,
7719,2022-12-01,apartment,1640,392.06,
7720,2022-09-01,apartment,1257,494.76,
7721,2023-03-01,apartment,757,1247.35,
7722,2022-11-01,apartment,1606,820.35,
7723,2023-03-01,apartment,1481,398.69,
7724,2022-04-01,apartment,1276,724.22,
7725,2022-08-01,apartment,12,509.34,
7726,2023-04-01,apartment,74,846.42,
7727,2022-06-01,apartment,807,427.93,
7728,2023-02-01,apartment,941,415.89,
7729,2022-06-01,apartment,715,509.27,
7730,2022-11-01,apartment,1238,776.8,
7731,2022-10-01,apartment,1024,393.18,
7732,2023-03-01,apartment,1661,567.51,
7733,2022-03-01,apartment,1602,772.46,
7734,2022-05-01,apartment,1569,786.19,
7735,2022-09-01,apartment,1520,872.02,
7736,2022-05-01,apartment,768,719.18,
7737,2022-07-01,apartment,189,363.03,
7738,2022-10-01,apartment,141,1301.56,
7739,2022-08-01,apartment,355,558.0,
7740,2023-02-01,apartment,995,890.74,
7741,2022-09-01,apartment,457,760.78,
7742,2022-07-01,apartment,1661,567.51,
7743,2023-03-01,apartment,1027,487.59,
7744,2022-10-01,apartment,1186,463.69,
7745,2022-04-01,apartment,649,603.46,
7746,2023-04-01,apartment,327,406.93,
7747,2022-04-01,apartment,594,737.57,
7748,2022-06-01,apartment,990,798.31,
7749,2022-04-01,apartment,180,1014.55,
7750,2023-04-01,apartment,336,900.05,
7751,2022-05-01,apartment,74,846.42,
7752,2022-03-01,apartment,177,366.69,
7753,2022-07-01,apartment,1634,844.95,
7754,2023-02-01,apartment,372,829.03,
7755,2022-10-01,apartment,1497,720.96,
7756,2022-09-01,apartment,584,797.28,
7757,2022-03-01,apartment,1093,1132.16,
7758,2023-03-01,apartment,1079,415.89,
7759,2023-03-01,apartment,541,761.49,
7760,2023-01-01,apartment,1120,362.11,
7761,2023-04-01,apartment,514,855.86,
7762,2022-09-01,apartment,988,372.87,
7763,2022-09-01,apartment,935,415.89,
7764,2022-06-01,apartment,1502,802.77,
7765,2022-05-01,apartment,1189,352.55,
7766,2022-10-01,apartment,935,415.89,
7767,2022-07-01,apartment,525,465.35,
7768,2022-12-01,apartment,1706,427.38,
7769,2022-10-01,apartment,1687,872.02,
7770,2022-10-01,apartment,776,715.93,
7771,2023-04-01,apartment,806,822.67,
7772,2022-11-01,apartment,1235,369.28,
7773,2022-10-01,apartment,105,778.3,
7774,2022-04-01,apartment,93,726.13,
7775,2023-05-01,apartment,1560,803.09,
7776,2022-10-01,apartment,195,523.06,
7777,2022-08-01,apartment,1564,786.19,
7778,2022-08-01,apartment,924,623.18,
7779,2022-08-01,apartment,691,800.54,
7780,2022-09-01,apartment,1465,694.08,
7781,2022-06-01,apartment,618,431.18,
7782,2022-10-01,apartment,132,794.25,
7783,2022-12-01,apartment,748,380.74,
7784,2022-09-01,apartment,620,807.18,
7785,2023-01-01,apartment,552,813.86,
7786,2022-11-01,apartment,75,1562.73,
7787,2023-03-01,apartment,1456,926.95,
7788,2022-12-01,apartment,298,715.09,
7789,2022-11-01,apartment,1209,1029.79,
7790,2023-04-01,apartment,470,416.54,
7791,2023-02-01,apartment,52,751.67,
7792,2022-10-01,apartment,1079,415.89,
7793,2022-10-01,apartment,44,1068.07,
7794,2022-09-01,apartment,597,465.35,
7795,2022-08-01,apartment,1710,861.72,
7796,2022-08-01,apartment,452,370.98,
7797,2022-09-01,apartment,314,419.73,
7798,2022-04-01,apartment,1384,1357.96,
7799,2022-11-01,apartment,1530,829.72,
7800,2023-05-01,apartment,1363,413.72,
7801,2023-01-01,apartment,569,605.32,
7802,2022-09-01,apartment,980,734.93,
7803,2022-11-01,apartment,942,767.24,
7804,2022-03-01,apartment,1713,465.71,
7805,2022-06-01,apartment,695,999.04,
7806,2022-07-01,apartment,946,659.17,
7807,2022-06-01,apartment,1183,973.6,
7808,2022-09-01,apartment,1596,820.35,
7809,2022-04-01,apartment,1443,427.38,
7810,2022-04-01,apartment,1024,393.18,
7811,2022-11-01,apartment,46,818.89,
7812,2023-05-01,apartment,1497,720.96,
7813,2022-04-01,apartment,971,659.17,
7814,2022-06-01,apartment,486,803.79,
7815,2023-03-01,apartment,1173,813.04,
7816,2022-10-01,apartment,154,839.46,
7817,2022-07-01,apartment,1718,861.72,
7818,2022-11-01,apartment,1182,351.35,
7819,2023-03-01,apartment,1044,825.85,
7820,2022-11-01,apartment,1478,432.88,
7821,2022-07-01,apartment,252,1130.71,
7822,2022-04-01,apartment,280,573.36,
7823,2022-12-01,apartment,489,737.57,
7824,2022-11-01,apartment,1384,1357.96,
7825,2023-01-01,apartment,1710,861.72,
7826,2022-12-01,apartment,1591,600.8,
7827,2023-05-01,apartment,482,559.62,
7828,2023-03-01,apartment,1672,841.13,
7829,2023-05-01,apartment,1050,608.03,
7830,2022-05-01,apartment,41,790.08,
7831,2023-01-01,apartment,1112,734.93,
7832,2022-07-01,apartment,1268,695.16,
7833,2022-12-01,apartment,93,726.13,
7834,2023-04-01,apartment,122,724.24,
7835,2022-12-01,apartment,901,415.89,
7836,2022-10-01,apartment,488,654.76,
7837,2023-04-01,apartment,181,673.03,
7838,2022-09-01,apartment,325,914.44,
7839,2022-04-01,apartment,1558,472.21,
7840,2023-04-01,apartment,1221,614.27,
7841,2022-08-01,apartment,457,760.78,
7842,2022-11-01,apartment,962,813.04,
7843,2022-11-01,apartment,1581,724.4,
7844,2022-05-01,apartment,1191,350.16,
7845,2022-06-01,apartment,216,372.18,
7846,2023-03-01,apartment,1264,350.16,
7847,2022-12-01,apartment,1103,798.31,
7848,2023-05-01,apartment,1173,813.04,
7849,2022-05-01,apartment,528,456.39,
7850,2022-12-01,apartment,807,427.93,
7851,2023-04-01,apartment,166,810.2,
7852,2022-09-01,apartment,1037,415.89,
7853,2023-01-01,apartment,1487,604.34,
7854,2022-11-01,apartment,967,350.16,
7855,2023-03-01,apartment,161,366.69,
7856,2022-04-01,apartment,191,742.53,
7857,2023-03-01,apartment,17,698.59,
7858,2022-11-01,apartment,584,797.28,
7859,2022-07-01,apartment,95,429.79,
7860,2022-07-01,apartment,1464,444.61,
7861,2023-03-01,apartment,127,386.81,
7862,2022-03-01,apartment,664,719.51,
7863,2023-04-01,apartment,737,709.42,
7864,2022-12-01,apartment,1257,494.76,
7865,2022-07-01,apartment,1386,724.4,
7866,2022-07-01,apartment,1657,676.33,
7867,2022-08-01,apartment,1574,823.11,
7868,2022-03-01,apartment,1152,396.77,
7869,2023-01-01,apartment,250,419.73,
7870,2022-04-01,apartment,552,813.86,
7871,2023-04-01,apartment,147,1121.11,
7872,2023-05-01,apartment,1386,724.4,
7873,2023-03-01,apartment,276,571.05,
7874,2022-07-01,apartment,148,742.53,
7875,2023-01-01,apartment,736,636.99,
7876,2023-04-01,apartment,1366,426.72,
7877,2022-06-01,apartment,1643,641.28,
7878,2022-05-01,apartment,1041,798.31,
7879,2022-04-01,apartment,451,427.93,
7880,2023-05-01,apartment,1186,463.69,
7881,2023-04-01,apartment,544,660.2,
7882,2023-01-01,apartment,711,631.83,
7883,2023-01-01,apartment,126,452.65,
7884,2023-01-01,apartment,1629,392.06,
7885,2022-06-01,apartment,1268,695.16,
7886,2023-02-01,apartment,1203,415.89,
7887,2023-03-01,apartment,1013,400.35,
7888,2022-05-01,apartment,1127,818.59,
7889,2022-11-01,apartment,44,1068.07,
7890,2022-12-01,apartment,1633,472.21,
7891,2023-05-01,apartment,35,1029.66,
7892,2023-02-01,apartment,101,562.35,
7893,2023-05-01,apartment,754,636.99,
7894,2022-04-01,apartment,1723,720.96,
7895,2023-02-01,apartment,1182,351.35,
7896,2023-05-01,apartment,901,415.89,
7897,2022-09-01,apartment,1276,724.22,
7898,2023-03-01,apartment,189,363.03,
7899,2022-05-01,apartment,101,562.35,
7900,2022-11-01,apartment,1652,713.29,
7901,2023-01-01,apartment,1227,729.0,
7902,2022-06-01,apartment,1216,573.93,
7903,2022-07-01,apartment,1645,787.9,
7904,2023-02-01,apartment,784,855.86,
7905,2022-04-01,apartment,1158,632.65,
7906,2022-05-01,apartment,1057,608.03,
7907,2022-06-01,apartment,999,779.19,
7908,2023-01-01,apartment,168,749.32,
7909,2022-04-01,apartment,1643,641.28,
7910,2023-01-01,apartment,1275,393.18,
7911,2022-04-01,apartment,945,368.09,
7912,2022-07-01,apartment,1009,370.48,
7913,2022-10-01,apartment,1429,749.5,
7914,2022-08-01,apartment,198,801.49,
7915,2022-08-01,apartment,214,396.87,
7916,2023-05-01,apartment,1100,784.18,
7917,2022-10-01,apartment,1221,614.27,
7918,2022-09-01,apartment,506,507.5,
7919,2022-08-01,apartment,148,742.53,
7920,2023-01-01,apartment,794,603.46,
7921,2022-05-01,apartment,1555,749.47,
7922,2023-04-01,apartment,1686,1129.74,
7923,2023-02-01,apartment,511,959.99,
7924,2023-03-01,apartment,523,370.98,
7925,2023-05-01,apartment,109,701.49,
7926,2023-03-01,apartment,1573,784.25,
7927,2022-04-01,apartment,1133,748.12,
7928,2022-11-01,apartment,1269,587.19,
7929,2022-11-01,apartment,1098,415.89,
7930,2022-10-01,apartment,31,749.32,
7931,2023-03-01,apartment,677,667.94,
7932,2022-07-01,apartment,1462,759.4,
7933,2022-05-01,apartment,1501,841.13,
7934,2023-04-01,apartment,965,615.6,
7935,2022-12-01,apartment,97,1013.2,
7936,2022-10-01,apartment,1700,767.2,
7937,2023-02-01,apartment,215,626.12,
7938,2022-12-01,apartment,185,751.67,
7939,2022-07-01,apartment,793,836.33,
7940,2022-06-01,apartment,299,1318.55,
7941,2022-07-01,apartment,176,811.09,
7942,2022-03-01,apartment,729,706.16,
7943,2022-05-01,apartment,725,800.54,
7944,2022-08-01,apartment,1612,465.71,
7945,2023-04-01,apartment,104,778.3,
7946,2022-11-01,apartment,1366,426.72,
7947,2023-05-01,apartment,1108,388.4,
7948,2022-07-01,apartment,1104,729.0,
7949,2022-05-01,apartment,280,573.36,
7950,2022-08-01,apartment,42,794.25,
7951,2023-05-01,apartment,1216,573.93,
7952,2022-09-01,apartment,1667,732.14,
7953,2022-11-01,apartment,1428,829.72,
7954,2022-07-01,apartment,709,827.39,
7955,2022-08-01,apartment,219,778.3,
7956,2022-10-01,apartment,1257,494.76,
7957,2022-05-01,apartment,675,715.93,
7958,2022-08-01,apartment,1273,521.06,
7959,2023-05-01,apartment,1250,358.52,
7960,2023-04-01,apartment,1186,463.69,
7961,2022-03-01,apartment,1,768.16,
7962,2022-12-01,apartment,595,776.25,
7963,2022-12-01,apartment,1153,625.07,
7964,2022-09-01,apartment,948,786.08,
7965,2023-04-01,apartment,776,715.93,
7966,2023-04-01,apartment,1596,820.35,
7967,2022-05-01,apartment,1179,362.11,
7968,2022-05-01,apartment,813,1373.28,
7969,2022-04-01,apartment,56,808.97,
7970,2022-12-01,apartment,1620,506.49,
7971,2022-07-01,apartment,1561,584.84,
7972,2022-05-01,apartment,1566,676.33,
7973,2022-07-01,apartment,1606,820.35,
7974,2022-09-01,apartment,461,784.27,
7975,2022-07-01,apartment,367,720.58,
7976,2022-11-01,apartment,1199,1015.82,
7977,2022-03-01,apartment,992,617.5,
7978,2023-02-01,apartment,723,603.46,
7979,2022-06-01,apartment,1711,686.65,
7980,2022-03-01,apartment,1374,472.21,
7981,2022-09-01,apartment,1469,841.13,
7982,2022-09-01,apartment,1250,358.52,
7983,2022-05-01,apartment,452,370.98,
7984,2022-12-01,apartment,1109,776.8,
7985,2023-03-01,apartment,764,587.99,
7986,2022-10-01,apartment,144,433.45,
7987,2023-04-01,apartment,592,380.74,
7988,2023-05-01,apartment,1256,660.88,
7989,2022-06-01,apartment,1714,802.77,
7990,2022-03-01,apartment,923,738.56,
7991,2022-04-01,apartment,161,366.69,
7992,2022-10-01,apartment,1380,872.02,
7993,2022-03-01,apartment,46,818.89,
7994,2022-05-01,apartment,488,654.76,
7995,2022-05-01,apartment,1073,615.6,
7996,2023-04-01,apartment,1657,676.33,
7997,2022-06-01,apartment,481,719.51,
7998,2022-08-01,apartment,1388,374.73,
7999,2023-05-01,apartment,1144,487.59,
8000,2022-08-01,apartment,965,615.6,
8001,2022-07-01,apartment,331,406.93,
8002,2022-05-01,apartment,229,724.24,
8003,2022-09-01,apartment,675,715.93,
8004,2022-12-01,apartment,288,715.98,
8005,2022-11-01,apartment,28,709.61,
8006,2022-07-01,apartment,1363,413.72,
8007,2023-05-01,apartment,378,1097.73,
8008,2022-09-01,apartment,456,381.91,
8009,2022-08-01,apartment,1407,437.92,
8010,2023-04-01,apartment,1157,615.6,
8011,2022-07-01,apartment,963,1029.79,
8012,2022-11-01,apartment,1249,380.04,
8013,2022-12-01,apartment,1454,426.72,
8014,2022-10-01,apartment,710,741.96,
8015,2022-11-01,apartment,582,475.11,
8016,2022-04-01,apartment,1675,383.6,
8017,2022-09-01,apartment,1438,631.9,
8018,2022-07-01,apartment,671,691.15,
8019,2022-05-01,apartment,291,556.55,
8020,2022-06-01,apartment,1404,374.73,
8021,2022-11-01,apartment,1040,715.99,
8022,2022-12-01,apartment,1574,823.11,
8023,2023-05-01,apartment,1490,772.46,
8024,2022-10-01,apartment,122,724.24,
8025,2023-02-01,apartment,550,621.52,
8026,2023-04-01,apartment,1652,713.29,
8027,2023-03-01,apartment,168,749.32,
8028,2022-08-01,apartment,16,681.2,
8029,2022-03-01,apartment,1216,573.93,
8030,2022-05-01,apartment,941,415.89,
8031,2022-12-01,apartment,1111,415.89,
8032,2022-11-01,apartment,368,744.36,
8033,2022-09-01,apartment,73,702.29,
8034,2022-06-01,apartment,49,428.87,
8035,2022-10-01,apartment,590,515.62,
8036,2023-05-01,apartment,1450,589.18,
8037,2023-04-01,apartment,1379,1135.03,
8038,2022-12-01,apartment,752,760.78,
8039,2022-06-01,apartment,722,439.32,
8040,2022-10-01,apartment,1264,350.16,
8041,2023-02-01,apartment,1082,393.18,
8042,2023-02-01,apartment,378,1097.73,
8043,2022-04-01,apartment,1389,652.3,
8044,2022-04-01,apartment,597,465.35,
8045,2022-10-01,apartment,1278,659.17,
8046,2022-09-01,apartment,266,687.0,
8047,2022-04-01,apartment,1027,487.59,
8048,2023-02-01,apartment,230,486.97,
8049,2022-05-01,apartment,106,720.58,
8050,2022-04-01,apartment,91,560.9,
8051,2022-07-01,apartment,809,421.42,
8052,2023-04-01,apartment,229,724.24,
8053,2022-07-01,apartment,107,955.13,
8054,2022-04-01,apartment,1006,661.06,
8055,2022-09-01,apartment,59,379.49,
8056,2022-12-01,apartment,479,773.67,
8057,2022-10-01,apartment,1416,440.99,
8058,2023-04-01,apartment,616,431.18,
8059,2022-12-01,apartment,1528,772.46,
8060,2022-09-01,apartment,1137,784.18,
8061,2022-07-01,apartment,1459,389.9,
8062,2022-10-01,apartment,97,1013.2,
8063,2022-09-01,apartment,1177,374.06,
8064,2022-05-01,apartment,1561,584.84,
8065,2022-09-01,apartment,1201,798.31,
8066,2022-04-01,apartment,480,712.67,
8067,2022-11-01,apartment,1456,926.95,
8068,2022-08-01,apartment,1361,768.11,
8069,2022-04-01,apartment,1257,494.76,
8070,2023-04-01,apartment,1133,748.12,
8071,2022-07-01,apartment,779,825.25,
8072,2022-05-01,apartment,73,702.29,
8073,2022-12-01,apartment,196,1556.36,
8074,2022-08-01,apartment,46,818.89,
8075,2022-04-01,apartment,1582,556.17,
8076,2022-10-01,apartment,678,813.86,
8077,2022-06-01,apartment,376,872.51,
8078,2022-11-01,apartment,1144,487.59,
8079,2022-04-01,apartment,365,698.59,
8080,2022-12-01,apartment,747,370.98,
8081,2022-04-01,apartment,31,749.32,
8082,2023-04-01,apartment,286,635.54,
8083,2022-03-01,apartment,1703,759.4,
8084,2023-03-01,apartment,1199,1015.82,
8085,2023-04-01,apartment,1599,580.2,
8086,2022-11-01,apartment,451,427.93,
8087,2022-11-01,apartment,807,427.93,
8088,2022-10-01,apartment,497,380.74,
8089,2022-03-01,apartment,476,791.98,
8090,2022-06-01,apartment,370,793.74,
8091,2023-03-01,apartment,781,784.27,
8092,2022-06-01,apartment,17,698.59,
8093,2023-02-01,apartment,1432,841.13,
8094,2022-05-01,apartment,807,427.93,
8095,2023-03-01,apartment,784,855.86,
8096,2023-01-01,apartment,913,359.72,
8097,2022-08-01,apartment,694,660.2,
8098,2022-12-01,apartment,622,582.63,
8099,2023-05-01,apartment,193,775.45,
8100,2022-10-01,apartment,1152,396.77,
8101,2022-09-01,apartment,1444,409.39,
8102,2022-07-01,apartment,717,649.7,
8103,2023-04-01,apartment,1112,734.93,
8104,2023-03-01,apartment,990,798.31,
8105,2023-05-01,apartment,144,433.45,
8106,2022-03-01,apartment,80,550.49,
8107,2022-07-01,apartment,1579,574.01,
8108,2023-01-01,apartment,91,560.9,
8109,2022-04-01,apartment,951,786.08,
8110,2023-05-01,apartment,56,808.97,
8111,2022-04-01,apartment,216,372.18,
8112,2023-05-01,apartment,1473,759.4,
8113,2023-01-01,apartment,154,839.46,
8114,2023-02-01,apartment,1129,615.6,
8115,2023-04-01,apartment,1484,374.73,
8116,2022-10-01,apartment,75,1562.73,
8117,2022-05-01,apartment,496,644.97,
8118,2022-12-01,apartment,91,560.9,
8119,2022-03-01,apartment,1132,700.32,
8120,2022-07-01,apartment,1014,415.89,
8121,2023-03-01,apartment,827,395.39,
8122,2023-03-01,apartment,552,813.86,
8123,2022-12-01,apartment,306,898.14,
8124,2023-03-01,apartment,2,1014.55,
8125,2023-04-01,apartment,1182,351.35,
8126,2023-05-01,apartment,1631,749.5,
8127,2022-12-01,apartment,1374,472.21,
8128,2022-07-01,apartment,952,598.74,
8129,2022-04-01,apartment,574,416.54,
8130,2023-01-01,apartment,1597,713.29,
8131,2022-04-01,apartment,957,451.74,
8132,2022-12-01,apartment,1687,872.02,
8133,2023-05-01,apartment,288,715.98,
8134,2022-08-01,apartment,807,427.93,
8135,2022-04-01,apartment,1625,784.12,
8136,2022-04-01,apartment,725,800.54,
8137,2022-12-01,apartment,1415,694.08,
8138,2023-03-01,apartment,525,465.35,
8139,2023-02-01,apartment,1110,634.54,
8140,2022-12-01,apartment,527,530.44,
8141,2023-05-01,apartment,1177,374.06,
8142,2022-09-01,apartment,1144,487.59,
8143,2023-01-01,apartment,1711,686.65,
8144,2023-03-01,apartment,1129,615.6,
8145,2023-01-01,apartment,1664,621.4,
8146,2022-05-01,apartment,95,429.79,
8147,2023-02-01,apartment,1388,374.73,
8148,2023-04-01,apartment,1547,865.76,
8149,2023-03-01,apartment,1554,661.87,
8150,2022-08-01,apartment,628,475.11,
8151,2022-12-01,apartment,177,366.69,
8152,2022-09-01,apartment,651,523.93,
8153,2022-12-01,apartment,1666,839.93,
8154,2022-03-01,apartment,1134,400.35,
8155,2023-02-01,apartment,755,993.62,
8156,2023-05-01,apartment,1729,703.8,
8157,2022-10-01,apartment,1183,973.6,
8158,2022-09-01,apartment,494,388.88,
8159,2022-04-01,apartment,53,817.46,
8160,2022-11-01,apartment,5,411.5,
8161,2022-11-01,apartment,372,829.03,
8162,2023-04-01,apartment,1573,784.25,
8163,2022-10-01,apartment,1443,427.38,
8164,2022-12-01,apartment,1386,724.4,
8165,2022-08-01,apartment,579,1001.18,
8166,2022-07-01,apartment,512,741.96,
8167,2022-05-01,apartment,1074,660.88,
8168,2022-12-01,apartment,616,431.18,
8169,2022-11-01,apartment,677,667.94,
8170,2022-11-01,apartment,1563,617.97,
8171,2022-04-01,apartment,562,356.34,
8172,2022-06-01,apartment,1272,362.11,
8173,2022-05-01,apartment,1173,813.04,
8174,2022-07-01,apartment,454,742.72,
8175,2022-07-01,apartment,1105,700.32,
8176,2022-08-01,apartment,532,559.62,
8177,2023-01-01,apartment,144,433.45,
